,date,change_idx,log_num,pdf_page,call_datetime,disp_datetime,enrt_datetime,arvd_datetime,clrd_datetime,call_reason,call_type,call_action,call_taker,responding_units,street
117,2019-01-04,5320,19-158,23,2019-01-04 13:44:00,,,2019-01-04 13:44:33,2019-01-04 13:44:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,PETERSBURG ROAD
118,2019-01-04,5349,19-160,24,2019-01-04 14:35:00,,,,,ASSAULT,Phone,LOG ENTRY REQUEST,"PATROL DAVID JENNINGS, D",,GALE ROAD
119,2019-01-04,5416,19-161,24,2019-01-04 14:49:00,2019-01-04 14:50:46,2019-01-04 14:51:11,2019-01-04 14:52:47,2019-01-04 14:56:31,ALARM,Phone,ALARM FALSE,"PATROL DAVID JENNINGS, D",30,BAXTER ROAD
120,2019-01-04,5481,19-163,24,2019-01-04 15:24:00,,,2019-01-04 15:25:08,2019-01-04 15:29:54,PARKING CHECK,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,PARK STREET
121,2019-01-04,5502,19-164,24,2019-01-04 15:25:00,,,2019-01-04 15:25:57,2019-01-04 15:33:24,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,SPRING STREET
122,2019-01-04,5524,19-165,24,2019-01-04 16:05:00,2019-01-04 16:05:39,,2019-01-04 16:05:44,2019-01-04 16:26:33,LICENSE TO CARRY,Walk-In,PERMIT ISSUED,DISPATCHER LAURIE TUPER,31,LAURIE DRIVE
123,2019-01-04,5553,19-166,24,2019-01-04 16:15:00,2019-01-04 16:26:49,2019-01-04 16:26:54,2019-01-04 16:33:31,2019-01-04 16:51:36,ANIMAL CONTROL,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,31,GREEN RIVER ROAD
124,2019-01-04,5592,19-168,24,2019-01-04 16:52:00,,,2019-01-04 16:52:02,2019-01-04 17:01:14,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL JOHN J MCCONNELL JR,38,WATER STREET
125,2019-01-04,5665,01201-3205,25,,,,,,SERVE SUMMONS,Initiated,ARREST (S),CHIEF KYLE J JOHNSON,,ADAMS ROAD
126,2019-01-04,5670,19-171,25,2019-01-04 17:16:00,,,,,LARCENY,Phone,LOG ENTRY REQUEST,DISPATCHER LAURIE TUPER,,COLD SPRING ROAD
127,2019-01-04,5754,19-170,25,2019-01-04 17:22:00,,,2019-01-04 17:22:53,2019-01-04 17:28:27,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL JOHN J MCCONNELL JR,38,MAIN STREET
128,2019-01-04,5824,74134-0000,25,,,,,,MOTOR VEHICLE STOP,Initiated,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,ADAMS ROAD
129,2019-01-04,5825,19-172,25,2019-01-04 17:30:00,,,2019-01-04 17:30:55,2019-01-04 17:32:44,PARKING CHECK,Initiated,NO ACTION REQUIRED,PATROL JOHN J MCCONNELL JR,38,SCHOOL STREET
130,2019-01-04,5848,19-173,25,2019-01-04 17:37:00,,,2019-01-04 17:38:12,2019-01-04 17:38:22,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,MAIN STREET
131,2019-01-04,5875,19-174,25,2019-01-04 17:52:00,,,2019-01-04 17:52:47,2019-01-04 18:00:16,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL JOHN J MCCONNELL JR,38,N HOOSAC ROAD
132,2019-01-04,5950,19-176,25,2019-01-04 18:43:00,,,2019-01-04 18:44:07,2019-01-04 18:46:37,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,DISPATCHER LAURIE TUPER,31,SIMONDS ROAD
133,2019-01-04,5974,19-178,26,2019-01-04 21:49:00,,,2019-01-04 21:50:14,2019-01-04 21:50:31,SUSPICIOUS MOTOR VEHICLE,Initiated,LOG ENTRY REQUEST,PATROL JOHN J MCCONNELL JR,38,NEW ASHFORD ROAD
134,2019-01-05,6038,19-181,26,2019-01-05 01:57:00,,,2019-01-05 01:59:15,2019-01-05 02:00:27,SUSPICIOUS MOTOR VEHICLE,Initiated,BUILDING CHECKED/SECURED,PATROLMAN SCOTT SKORUPSKI,32,COLD SPRING ROAD
135,2019-01-05,6099,19-182,26,2019-01-05 03:33:00,,,,2019-01-05 03:34:47,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,NORTH STREET
136,2019-01-05,6122,19-183,26,2019-01-05 05:41:00,,,2019-01-05 05:42:04,2019-01-05 05:44:26,ROAD CONDITIONS,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,BEE HILL ROAD
137,2019-01-05,6156,19-185,26,2019-01-05 08:29:00,,,,2019-01-05 08:31:10,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,SIMONDS ROAD
138,2019-01-05,6184,19-186,27,2019-01-05 08:31:00,,,,2019-01-05 08:32:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,N HOOSAC ROAD
139,2019-01-05,6224,19-187,27,2019-01-05 08:34:00,,,,2019-01-05 08:35:24,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,N HOOSAC ROAD
140,2019-01-05,6253,19-188,27,2019-01-05 06:42:00,,,,2019-01-05 08:42:48,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,LONGVIEW TERRACE
141,2019-01-05,6279,19-189,27,2019-01-05 08:45:00,,,,2019-01-05 08:45:35,BUILDING CHECK,Other,PATROL ADVISED,"PATROL DAVID JENNINGS, D",34,FRENIER AVENUE
142,2019-01-05,6305,19-190,27,2019-01-05 08:45:00,,,,2019-01-05 08:46:28,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,N HEMLOCK LANE
143,2019-01-05,6331,19-191,28,2019-01-05 08:47:00,,,,2019-01-05 08:48:21,BUILDING CHECK,Other,PATROL ADVISED,"PATROL DAVID JENNINGS, D",34,MAIN STREET
144,2019-01-05,6357,19-192,28,2019-01-05 08:53:00,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,BERLIN ROAD
145,2019-01-05,6377,19-193,28,2019-01-05 09:04:00,,,,2019-01-05 09:06:03,PARKING CHECK,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",34,PARK STREET
146,2019-01-05,6398,19-194,28,2019-01-05 09:13:00,,,,2019-01-05 09:32:49,MOTOR VEHICLE STOP,Initiated,CITATION,"PATROL DAVID JENNINGS, D",34,SAND SPRINGS ROAD
147,2019-01-05,6487,19-195,28,2019-01-05 03:33:00,,,2019-01-05 09:33:00,2019-01-05 11:20:43,ROAD CONDITIONS,Initiated,LOG ENTRY REQUEST,CHIEF KYLE J JOHNSON,,HOXSEY STREET
148,2019-01-05,6536,19-196,28,2019-01-05 09:38:00,,,,,MOTOR VEHICLE STOP,Initiated,CITATION,"PATROL DAVID JENNINGS, D",34,WILLIAMSTOWN ROAD
149,2019-01-05,6607,19-197,29,2019-01-05 09:55:00,,,,2019-01-05 10:01:20,PARKING CHECK,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",34,SPRING STREET
150,2019-01-05,6628,19-198,29,2019-01-05 10:04:00,,,,2019-01-05 10:04:38,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,HAWTHORNE ROAD
151,2019-01-05,6654,19-202,29,2019-01-05 11:01:00,,,2019-01-05 11:01:00,2019-01-05 11:05:27,LIQUOR LAW VIOLATION,Initiated,SERVICES RENDERED,CHIEF KYLE J JOHNSON,37k,MAIN STREET
152,2019-01-05,6737,19-203,29,2019-01-05 11:48:00,,,,2019-01-05 11:49:02,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,COLD SPRING ROAD
153,2019-01-05,6764,19-204,29,2019-01-05 11:48:00,2019-01-05 11:56:15,2019-01-05 11:51:54,2019-01-05 11:56:59,2019-01-05 12:11:42,WELL BEING CHECK,Phone,INVESTIGATED / REPORT TAKEN,CHIEF KYLE J JOHNSON,"34, 37k, 34",HENDERSON ROAD
154,2019-01-05,6833,19-205,30,2019-01-05 11:51:00,2019-01-05 12:12:17,2019-01-05 12:12:39,2019-01-05 12:17:48,2019-01-05 12:40:35,PARKING COMPLAINT,Phone,SERVICES RENDERED,CHIEF KYLE J JOHNSON,34,SPRING STREET
155,2019-01-05,6878,19-209,30,2019-01-05 14:58:00,,,,,ANIMAL CONTROL,Phone,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,24,N HOOSAC ROAD
156,2019-01-05,6970,19-210,30,2019-01-05 15:05:00,,,2019-01-05 15:06:18,2019-01-05 15:15:26,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,SPRING STREET
157,2019-01-05,6992,19-211,30,2019-01-05 15:07:00,,,,2019-01-05 15:10:21,PARKING CHECK,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,PARK STREET
158,2019-01-05,7013,19-212,30,2019-01-05 15:37:00,2019-01-05 15:43:06,,,2019-01-05 15:43:06,B.O.L.O.,Radio,PATROL ADVISED,PATROL KALVIN DZIEDZIAK,"31, 38",WILLIAMSTOWN ROAD
159,2019-01-05,7098,19-213,31,2019-01-05 16:36:00,,,2019-01-05 16:36:59,2019-01-05 16:40:28,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL JOHN J MCCONNELL JR,38,COLD SPRING ROAD
160,2019-01-05,7175,19-215,31,2019-01-05 17:30:00,2019-01-05 18:56:28,2019-01-05 18:58:33,2019-01-05 19:09:12,2019-01-05 19:17:13,ASSIST OTHER AGENCY,Phone,UNABLE TO LOCATE,PATROL KALVIN DZIEDZIAK,"31, 38",WHITE OAKS ROAD
161,2019-01-05,7269,19-217,31,2019-01-05 20:06:00,,,2019-01-05 20:06:19,2019-01-05 20:17:08,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL JOHN J MCCONNELL JR,38,COLE AVENUE
162,2019-01-05,7339,19-218,31,2019-01-05 21:00:00,,,,,DISTURBANCE,Phone,TAKEN/REFERRED TO OTHER AGENCY,PATROL KALVIN DZIEDZIAK,,COLD SPRING ROAD
163,2019-01-05,7433,19-220,31,2019-01-05 22:25:00,,,,,ASSIST OTHER AGENCY,Phone,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,38,MAIN STREET
164,2019-01-05,7528,19-221,32,2019-01-05 23:38:00,,,2019-01-05 23:38:15,2019-01-05 23:43:49,MOTOR VEHICLE STOP,Initiated,CITATION,PATROLMAN SCOTT SKORUPSKI,32,HOXSEY STREET
165,2019-01-05,7597,19-222,32,2019-01-05 23:56:00,,,2019-01-05 23:56:15,,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL CRAIG A EICHHAMMER,31,HALL STREET
166,2019-01-06,7673,19-223,32,2019-01-06 00:16:00,,2019-01-06 00:20:41,2019-01-06 00:23:29,2019-01-06 00:31:34,NOISE COMPLAINT,Phone,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,"31, 32",COLD SPRING ROAD
167,2019-01-06,7773,19-225,32,2019-01-06 03:37:00,,,,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,NORTH STREET
168,2019-01-06,7797,19-226,33,2019-01-06 03:55:00,2019-01-06 04:15:56,2019-01-06 04:17:30,2019-01-06 07:09:04,2019-01-06 07:39:51,ROAD CONDITIONS,Phone,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,"32, 31, 36, 32",HENDERSON ROAD
169,2019-01-06,7877,19-227,33,2019-01-06 07:41:00,,,2019-01-06 07:41:40,2019-01-06 07:42:22,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD
170,2019-01-06,7907,19-228,33,2019-01-06 07:44:00,,,2019-01-06 07:44:42,2019-01-06 07:45:55,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD
171,2019-01-06,7947,19-229,33,2019-01-06 07:47:00,,,2019-01-06 07:47:42,2019-01-06 07:48:37,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HEMLOCK LANE
172,2019-01-06,7977,19-230,34,2019-01-06 07:52:00,,,2019-01-06 07:52:47,2019-01-06 07:53:29,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HAWTHORNE ROAD
173,2019-01-06,8002,19-231,34,2019-01-06 07:56:00,,,2019-01-06 07:57:15,2019-01-06 07:57:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,COLD SPRING ROAD
174,2019-01-06,8028,19-232,34,2019-01-06 09:18:00,,,2019-01-06 09:18:37,2019-01-06 09:18:51,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,FRENIER AVENUE
175,2019-01-06,8054,19-233,34,2019-01-06 09:19:00,,,2019-01-06 09:19:17,2019-01-06 09:19:34,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,HARWOOD STREET
176,2019-01-06,8080,19-235,34,2019-01-06 09:39:00,,,2019-01-06 09:39:34,2019-01-06 09:40:39,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,DISPATCHER LAURIE TUPER,30,LONGVIEW TERRACE
177,2019-01-06,8106,19-236,35,2019-01-06 09:50:00,,,2019-01-06 09:50:18,2019-01-06 09:52:34,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,MAIN STREET
178,2019-01-06,8138,19-240,35,2019-01-06 13:01:00,2019-01-06 13:03:26,2019-01-06 13:03:43,2019-01-06 13:06:59,2019-01-06 13:33:17,WELL BEING CHECK,Phone,INVESTIGATED / REPORT TAKEN,"PATROL DAVID JENNINGS, D","30, 36",BULKLEY STREET
179,2019-01-06,8189,19-242,35,2019-01-06 13:23:00,,2019-01-06 14:04:26,2019-01-06 14:05:06,2019-01-06 14:07:07,ALARM,911,ALARM FALSE,"PATROL DAVID JENNINGS, D",30,COLD SPRING ROAD
180,2019-01-06,8268,19-244,35,2019-01-06 13:41:00,2019-01-06 13:46:32,2019-01-06 13:46:37,2019-01-06 16:53:07,2019-01-06 20:49:32,ALARM,911,CITATION - WARNING,"PATROL DAVID JENNINGS, D","30, 34",NORTH STREET
181,2019-01-07,8767,19-255,37,2019-01-07 02:50:00,,,2019-01-07 02:50:38,2019-01-07 02:57:19,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,SERGEANT PAUL D THOMPSON,38,MAIN STREET
182,2019-01-07,8839,19-256,37,2019-01-07 03:40:00,,,2019-01-07 03:40:35,2019-01-07 03:41:35,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,NORTH STREET
183,2019-01-07,8862,19-257,37,2019-01-07 07:15:00,2019-01-07 14:13:33,,2019-01-07 14:13:51,2019-01-07 14:40:19,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,SERGEANT SCOTT E MCGOWAN,"30, 33",COLD SPRING ROAD
184,2019-01-07,8889,19-258,37,2019-01-07 07:27:00,,,,,SUSPICIOUS ACTIVITY,911,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",,COLD SPRING ROAD
185,2019-01-07,8943,19-259,37,2019-01-07 07:43:00,2019-01-07 15:03:36,2019-01-07 15:03:45,2019-01-07 15:03:49,2019-01-07 15:18:01,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,SERGEANT SCOTT E MCGOWAN,"30, 38",GALE ROAD
186,2019-01-07,8970,19-260,37,2019-01-07 08:03:00,,,2019-01-07 08:03:51,2019-01-07 08:04:24,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,LONGVIEW TERRACE
187,2019-01-07,8995,19-261,38,2019-01-07 08:07:00,,,2019-01-07 08:07:47,2019-01-07 08:08:25,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,FRENIER AVENUE
188,2019-01-07,9020,19-262,38,2019-01-07 08:08:00,,,2019-01-07 08:08:54,2019-01-07 08:09:36,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HARWOOD STREET
189,2019-01-07,9045,19-263,38,2019-01-07 08:13:00,,,2019-01-07 08:35:33,,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,SERGEANT SCOTT E MCGOWAN,30,COLE AVENUE
190,2019-01-07,9068,19-264,38,2019-01-07 08:15:00,2019-01-07 14:58:06,2019-01-07 14:58:13,2019-01-07 08:40:04,2019-01-07 15:15:56,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,"36, 32",CHURCH STREET
191,2019-01-07,9100,19-265,38,,,,2019-01-07 08:42:59,,PUBLIC SERVICE,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,MAIN STREET
192,2019-01-07,9130,19-266,38,2019-01-07 08:48:00,,,,2019-01-07 08:53:54,ROAD CONDITIONS,Initiated,REMOVED HAZAR,SERGEANT SCOTT E MCGOWAN,30,N HOOSAC ROAD
193,2019-01-07,9217,19-267,39,2019-01-07 08:56:00,,,2019-01-07 08:56:54,2019-01-07 08:57:14,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,N HOOSAC ROAD
194,2019-01-07,9247,19-268,39,2019-01-07 08:57:00,,,2019-01-07 08:57:59,2019-01-07 09:03:19,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL TANIA HERNANDEZ,36,MAIN STREET
195,2019-01-07,9322,19-269,39,2019-01-07 08:58:00,,,2019-01-07 08:59:12,2019-01-07 09:00:05,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,N HOOSAC ROAD
196,2019-01-07,9362,19-271,39,2019-01-07 09:23:00,,,,2019-01-07 09:32:24,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD
197,2019-01-07,9432,19-272,40,2019-01-07 09:40:00,,,2019-01-07 09:40:33,2019-01-07 09:48:30,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,SAND SPRINGS ROAD
198,2019-01-07,9455,19-273,40,2019-01-07 09:49:00,,,2019-01-07 09:50:27,2019-01-07 09:54:47,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,PARK STREET
199,2019-01-07,9478,19-274,40,2019-01-07 09:56:00,,,2019-01-07 09:56:19,2019-01-07 09:58:19,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,CHURCH STREET
200,2019-01-07,9502,19-275,40,2019-01-07 10:44:00,,,2019-01-07 10:44:57,2019-01-07 10:46:04,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HAWTHORNE ROAD
201,2019-01-07,9527,19-276,40,2019-01-07 11:30:00,,,,,9-1-1 WRONG NUMBER,911,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",,SAND SPRINGS ROAD
202,2019-01-07,9544,19-277,40,2019-01-07 12:02:00,,,2019-01-07 12:02:27,2019-01-07 12:04:31,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,COLD SPRING ROAD
203,2019-01-07,9570,19-278,40,2019-01-07 12:12:00,,,2019-01-07 12:12:58,2019-01-07 12:16:12,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,DISPATCHER WILLIAM C JENNINGS JR,36,COLD SPRING ROAD
204,2019-01-07,9593,19-279,41,2019-01-07 12:19:00,2019-01-07 12:20:49,2019-01-07 12:21:04,2019-01-07 12:29:32,2019-01-07 12:43:56,MOTOR VEHICLE LOCK OUT,Phone,VEHICLE OPENED,"PATROL DAVID JENNINGS, D",36,WILLIAMSTOWN ROAD
205,2019-01-07,9680,19-280,41,2019-01-07 12:29:00,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,JOHN STREET
206,2019-01-07,9707,19-281,41,2019-01-07 13:18:00,,,2019-01-07 13:22:56,2019-01-07 13:23:29,TRAFFIC COMPLAINT,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,WEST ROAD
207,2019-01-07,9786,19-285,41,2019-01-07 14:45:00,2019-01-07 14:45:20,,,2019-01-07 14:51:50,SUSPICIOUS ACTIVITY,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,36,COLD SPRING ROAD
208,2019-01-07,9970,19-284,42,2019-01-07 14:49:00,,,2019-01-07 14:49:30,2019-01-07 14:57:26,MOTOR VEHICLE STOP,Initiated,CITATION,CHIEF KYLE J JOHNSON,33,HANCOCK ROAD
209,2019-01-07,10043,19-286,42,2019-01-07 15:17:00,,,,2019-01-07 15:23:13,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SPRING STREET
210,2019-01-07,10074,19-287,42,2019-01-07 15:18:00,,,2019-01-07 15:19:08,2019-01-07 15:23:42,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,PARK STREET
211,2019-01-07,10096,19-288,42,2019-01-07 17:04:00,,,,,9-1-1 TEST CALL,911,SERVICES RENDERED,DISPATCHER LAURIE TUPER,,LAURIE DRIVE
212,2019-01-07,10119,19-289,42,2019-01-07 17:08:00,,,2019-01-07 17:09:05,2019-01-07 17:13:21,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SCHOOL STREET
213,2019-01-07,10148,19-328,42,2019-01-07 17:30:00,,,,,VANDALISM,Phone,INVESTIGATED / REPORT,PATROLMAN MICHAEL J ZIEMBA Jr,,COLD SPRING ROAD
214,2019-01-07,10188,19-290,42,2019-01-07 18:16:00,,,2019-01-07 18:16:27,2019-01-07 18:18:05,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,32,SIMONDS ROAD
215,2019-01-07,10216,19-291,43,2019-01-07 18:50:00,,,2019-01-07 18:50:51,2019-01-07 18:57:03,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL SHUAN N WILLIAM,32,STRATTON ROAD
216,2019-01-07,10286,19-292,43,2019-01-07 19:03:00,,,2019-01-07 19:03:53,2019-01-07 19:08:47,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL SHUAN N WILLIAM,32,NEW ASHFORD ROAD
217,2019-01-07,10357,19-294,43,2019-01-07 19:25:00,,,2019-01-07 19:25:11,2019-01-07 19:30:20,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL SHUAN N WILLIAM,32,NEW ASHFORD ROAD
218,2019-01-07,10429,19-295,43,2019-01-07 19:31:00,,,,2019-01-07 19:37:20,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL KEVIN P GARNER,34,COLD SPRING ROAD
219,2019-01-07,10503,19-327,43,2019-01-07 20:00:00,,,,,LARCENY,Phone,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,,COLD SPRING ROAD
220,2019-01-08,10570,19-297,44,2019-01-08 00:08:00,,,2019-01-08 00:09:56,2019-01-08 00:09:59,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT PAUL D THOMPSON,38,MAIN STREET
221,2019-01-08,10606,19-298,44,2019-01-08 00:22:00,,,2019-01-08 00:22:05,2019-01-08 00:24:32,SUSPICIOUS MOTOR VEHICLE,Initiated,SERVICES RENDERED,SERGEANT PAUL D THOMPSON,38,SPRING STREET
222,2019-01-08,10702,19-299,44,2019-01-08 01:52:00,,,2019-01-08 01:52:00,2019-01-08 01:54:45,ROAD CONDITIONS,Initiated,LOG ENTRY REQUEST,ALL EQUIPMENT POLICE DEPARTMENT,38,BRIDGES ROAD
223,2019-01-08,10753,19-300,44,2019-01-08 02:56:00,,,,,ROAD CONDITIONS,Radio,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,,NORTH STREET
224,2019-01-08,10785,19-301,44,2019-01-08 03:36:00,,,2019-01-08 03:36:22,2019-01-08 03:36:38,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,NORTH STREET
225,2019-01-08,10808,19-302,44,2019-01-08 06:53:00,,,2019-01-08 06:53:46,2019-01-08 06:55:05,SERVE SUMMONS,Initiated,MAILED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,CHARLES STREET
226,2019-01-08,10837,19-303,45,2019-01-08 07:13:00,2019-01-08 14:32:47,,2019-01-08 14:38:20,2019-01-08 14:38:20,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D","34, 34",COLD SPRING ROAD
227,2019-01-08,10868,19-304,45,2019-01-08 07:43:00,2019-01-08 14:56:22,2019-01-08 14:57:22,2019-01-08 15:15:11,2019-01-08 15:15:11,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D","34, 34, 34, 34",GALE ROAD
228,2019-01-08,10914,19-305,45,2019-01-08 08:05:00,,,2019-01-08 08:41:32,,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,CHURCH STREET
229,2019-01-08,10940,19-306,45,2019-01-08 08:05:00,2019-01-08 14:54:20,2019-01-08 15:01:40,2019-01-08 15:18:53,2019-01-08 15:18:53,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,"36, 31",COLE AVENUE
230,2019-01-08,10970,19-307,45,2019-01-08 08:31:00,,,,2019-01-08 08:31:42,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,N HOOSAC ROAD
231,2019-01-08,11003,19-308,45,2019-01-08 08:32:00,,,,2019-01-08 08:34:17,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,N HOOSAC ROAD
232,2019-01-08,11048,19-309,46,2019-01-08 08:38:00,2019-01-08 08:39:46,2019-01-08 08:40:06,2019-01-08 08:41:22,2019-01-08 08:53:02,MOTOR VEHICLE ACCIDENT,Phone,INVESTIGATED / REPORT,CHIEF KYLE J JOHNSON,36,WILLIAMSTOWN ROAD
233,2019-01-08,11175,19-310,46,2019-01-08 08:53:00,,,2019-01-08 08:53:07,2019-01-08 08:57:56,MOTOR VEHICLE STOP,Initiated,CITATION,PATROLMAN MICHAEL J ZIEMBA Jr,37k,NEW ASHFORD ROAD
234,2019-01-08,11225,01201-6364,46,2019-01-08 05:44:00,,,,,LARCENY,Other,CITATION,SERGEANT PAUL D THOMPSON,,EMERALD LANE
235,2019-01-08,11247,01201-6364,46,,,,,,SEX OFFENDER REGISTRATION,Initiated,ARREST (S),CHIEF KYLE J JOHNSON,,ADAMS ROAD
236,2019-01-08,11252,19-311,46,,,,2019-01-08 08:59:31,2019-01-08 09:11:31,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,COLD SPRING ROAD
