,date,change_idx,log_num,pdf_page,call_datetime,disp_datetime,enrt_datetime,arvd_datetime,clrd_datetime,call_reason,call_type,call_action,call_taker,responding_units,street
119,2020-01-04,5830,20-133,24,2020-01-04 09:13:00,,,2020-01-04 09:13:50,2020-01-04 09:14:54,PARKING CHECK,Phone,PATROL ADVISED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD
120,2020-01-04,5856,20-134,25,2020-01-04 09:17:00,,,2020-01-04 09:17:18,2020-01-04 09:17:53,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD
121,2020-01-04,5882,20-135,25,2020-01-04 09:22:00,,,2020-01-04 09:23:01,2020-01-04 09:23:58,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HARWOOD STREET
122,2020-01-04,5906,20-136,25,2020-01-04 09:24:00,,,2020-01-04 09:24:19,2020-01-04 09:25:01,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,FRENIER AVENUE
123,2020-01-04,5930,20-137,25,2020-01-04 09:30:00,,,2020-01-04 09:30:36,2020-01-04 09:32:05,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,KEEP HILL ROAD
124,2020-01-04,5958,20-138,25,2020-01-04 09:39:00,,,2020-01-04 09:39:50,2020-01-04 09:41:05,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,DISPATCHER WILLIAM C JENNINGS JR,36,COLD SPRING ROAD
125,2020-01-04,5988,20-139,26,2020-01-04 09:44:00,,,2020-01-04 09:44:38,2020-01-04 09:45:32,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HAWTHORNE ROAD
126,2020-01-04,6015,20-140,26,2020-01-04 09:47:00,,,2020-01-04 09:47:24,2020-01-04 09:48:24,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,NORTH STREET
127,2020-01-04,6041,20-141,26,2020-01-04 11:22:00,,,2020-01-04 11:22:15,2020-01-04 11:22:49,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,30,POTTER ROAD
128,2020-01-04,6071,20-142,26,2020-01-04 11:24:00,,,2020-01-04 11:24:50,2020-01-04 11:25:26,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,30,BAXTER ROAD
129,2020-01-04,6091,20-143,26,2020-01-04 11:26:00,,,,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,30,SPRING STREET
130,2020-01-04,6111,20-144,27,2020-01-04 11:29:00,2020-01-04 11:33:18,,2020-01-04 11:33:42,2020-01-04 11:39:22,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,"30, 30",STRATTON ROAD
131,2020-01-04,6138,20-145,27,2020-01-04 11:32:00,,,2020-01-04 11:32:54,2020-01-04 11:33:03,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,30,STRATTON ROAD
132,2020-01-04,6164,20-390,27,2020-01-04 11:50:00,,,,,SYSTEM TROUBLE,911,LOG ENTRY REQUEST,"PATROL DAVID JENNINGS, D",,SIMONDS ROAD
133,2020-01-04,6213,20-147,27,2020-01-04 12:16:00,,,2020-01-04 12:16:27,2020-01-04 12:22:29,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL BRAD SACCO,30,COLD SPRING ROAD
134,2020-01-04,6283,20-148,27,2020-01-04 12:42:00,2020-01-04 12:44:09,,2020-01-04 12:44:14,2020-01-04 12:44:17,LARCENY,Phone,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",37k,WOODLAWN DRIVE
135,2020-01-04,6330,20-150,27,2020-01-04 13:20:00,,,,2020-01-04 13:40:47,MOTOR VEHICLE STOP,Initiated,CRIMINAL COMPLAINT,PATROL BRAD SACCO,53,WILLIAMSTOWN ROAD
136,2020-01-04,6421,20-151,28,2020-01-04 15:02:00,,,2020-01-04 15:02:37,2020-01-04 15:03:38,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL KEVIN P GARNER,34,PARK STREET
137,2020-01-04,6442,20-152,28,2020-01-04 15:05:00,,,2020-01-04 15:05:48,2020-01-04 15:13:20,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SPRING STREET
138,2020-01-04,6466,20-153,28,2020-01-04 15:09:00,,,2020-01-04 15:09:12,2020-01-04 15:19:05,MOTOR VEHICLE STOP,Initiated,PATROL ADVISED,PATROL BRAD SACCO,30,COLD SPRING ROAD
139,2020-01-04,6537,20-154,28,2020-01-04 15:17:00,,,,2020-01-04 15:23:06,MOTOR VEHICLE STOP,Initiated,SERVICES RENDERED,PATROL KEVIN P GARNER,34,HANCOCK ROAD
140,2020-01-04,6606,20-155,28,2020-01-04 15:25:00,,,2020-01-04 15:25:42,2020-01-04 15:26:00,TRESPASS,Other,CITATION,PATROL SHUAN N WILLIAM,32,SCHOOL STREET
141,2020-01-04,6640,20-156,28,2020-01-04 20:15:00,,,,,PARKING COMPLAINT,Phone,PATROL ADVISED,PATROL KEVIN P GARNER,34,HANCOCK ROAD
142,2020-01-04,6709,20-157,29,2020-01-04 15:34:00,,,2020-01-04 15:34:27,2020-01-04 15:39:27,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL BRAD SACCO,30,NEW ASHFORD ROAD
143,2020-01-04,6780,20-159,29,2020-01-04 16:20:00,,,2020-01-04 16:20:27,2020-01-04 16:20:33,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,32,LONGVIEW TERRACE
144,2020-01-04,6805,20-160,29,2020-01-04 16:28:00,,,2020-01-04 16:28:12,2020-01-04 16:28:20,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,32,SOUTHWORTH STREET
145,2020-01-04,6829,20-161,29,2020-01-04 17:08:00,2020-01-04 17:08:00,2020-01-04 17:11:54,2020-01-04 17:15:07,2020-01-04 17:33:40,FOREST WARDEN DISPATCH,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,,COLE AVENUE
146,2020-01-04,6898,20-163,29,2020-01-04 17:29:00,2020-01-04 17:29:00,2020-01-04 17:31:59,2020-01-04 17:36:52,2020-01-04 17:49:45,MOTOR VEHICLE ACCIDENT,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,34,LAURIE DRIVE
147,2020-01-04,7007,20-162,30,2020-01-04 17:30:00,,,2020-01-04 17:30:23,2020-01-04 17:36:14,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL SHUAN N WILLIAM,32,BRIDGES ROAD
148,2020-01-04,7079,20-164,30,2020-01-04 18:48:00,,,,2020-01-04 18:53:39,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL KEVIN P GARNER,34,NEW ASHFORD ROAD
149,2020-01-04,7151,20-165,30,2020-01-04 19:38:00,,,,2020-01-04 19:44:02,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL KEVIN P GARNER,34,NEW ASHFORD ROAD
150,2020-01-04,7225,20-167,30,2020-01-04 22:57:00,,,,,B.O.L.O.,Phone,LOG ENTRY REQUEST,SERGEANT PAUL D THOMPSON,,SIMONDS ROAD
151,2020-01-04,7265,20-168,31,2020-01-04 23:40:00,,,,2020-01-04 23:44:44,TRAFFIC COMPLAINT,Initiated,SERVICES RENDERED,SERGEANT PAUL D THOMPSON,34,WATER STREET
152,2020-01-04,7333,20-169,31,2020-01-04 23:55:00,,,2020-01-04 23:56:12,2020-01-04 23:57:09,SUSPICIOUS MOTOR VEHICLE,Initiated,BUILDING CHECKED/SECURED,PATROLMAN SCOTT SKORUPSKI,32,FIELD ROAD
153,2020-01-05,7422,20-171,31,2020-01-05 03:52:00,,,2020-01-05 03:52:17,2020-01-05 03:52:24,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,SIMONDS ROAD
154,2020-01-05,7444,20-172,31,2020-01-05 05:02:00,,,2020-01-05 05:04:42,2020-01-05 05:06:05,ROAD CONDITIONS,Initiated,TAKEN/REFERRED TO OTHER AGENCY,PATROLMAN SCOTT SKORUPSKI,32,NORTH STREET
155,2020-01-05,7477,20-173,31,2020-01-05 09:09:00,2020-01-05 09:14:47,2020-01-05 09:15:02,2020-01-05 09:20:23,2020-01-05 09:23:46,SUSPICIOUS MOTOR VEHICLE,Phone,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,34,WILLIAMSTOWN ROAD
156,2020-01-05,7573,20-174,32,2020-01-05 09:26:00,2020-01-05 09:30:44,,2020-01-05 09:30:56,2020-01-05 09:31:53,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,"34, 34",STRATTON ROAD
157,2020-01-05,7599,20-176,32,2020-01-05 09:28:00,2020-01-05 09:35:13,2020-01-05 09:34:04,2020-01-05 09:41:50,2020-01-05 09:45:13,ROAD CONDITIONS,Phone,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,"34, 34, 34",TACONIC TRAIL
158,2020-01-05,7663,20-175,32,2020-01-05 09:30:00,,,2020-01-05 09:30:09,2020-01-05 09:30:31,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,34,STRATTON ROAD
159,2020-01-05,7688,20-177,32,2020-01-05 09:34:00,,,2020-01-05 09:34:54,2020-01-05 09:34:59,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,34,LONGVIEW TERRACE
160,2020-01-05,7713,20-178,32,2020-01-05 10:01:00,,,2020-01-05 10:01:34,2020-01-05 10:01:44,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,FRENIER AVENUE
161,2020-01-05,7739,20-179,33,2020-01-05 10:02:00,,,2020-01-05 10:02:17,2020-01-05 10:02:25,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,HARWOOD STREET
162,2020-01-05,7765,20-180,33,2020-01-05 10:03:00,,,2020-01-05 10:03:54,2020-01-05 10:05:06,ROAD CONDITIONS,Initiated,TAKEN/REFERRED TO OTHER AGENCY,PATROL BRAD SACCO,34,NEW ASHFORD ROAD
163,2020-01-05,7816,20-181,33,2020-01-05 10:05:00,,,2020-01-05 10:05:59,2020-01-05 10:06:18,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,BRYANT STREET
164,2020-01-05,7842,20-182,33,2020-01-05 10:08:00,,,2020-01-05 10:08:15,2020-01-05 10:08:25,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,N HOOSAC ROAD
165,2020-01-05,7869,20-183,33,2020-01-05 10:09:00,,,2020-01-05 10:10:12,2020-01-05 10:10:51,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,N HOOSAC ROAD
166,2020-01-05,7903,20-184,34,2020-01-05 10:13:00,,,2020-01-05 10:13:47,2020-01-05 10:13:57,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,MCLEAN COURT
167,2020-01-05,7931,20-185,34,2020-01-05 10:16:00,,,2020-01-05 10:16:33,2020-01-05 10:16:42,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,HAWTHORNE ROAD
168,2020-01-05,7955,20-186,34,2020-01-05 10:19:00,,,2020-01-05 10:19:59,2020-01-05 10:21:10,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,COLD SPRING ROAD
169,2020-01-05,7982,20-187,34,2020-01-05 10:29:00,,,2020-01-05 10:29:39,2020-01-05 10:30:21,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,KEEP HILL ROAD
170,2020-01-05,8010,20-194,34,2020-01-05 12:42:00,,,,2020-01-05 12:54:14,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL BRAD SACCO,34,SIMONDS ROAD
171,2020-01-05,8079,20-197,35,2020-01-05 15:42:00,2020-01-05 15:43:33,,2020-01-05 15:46:51,,TRAFFIC COMPLAINT,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,37k,STATE ROUTE 2
172,2020-01-05,8152,20-199,35,2020-01-05 16:42:00,,,,,9-1-1 TEST CALL,911,SERVICES RENDERED,DISPATCHER LAURIE TUPER,,SIMONDS ROAD
173,2020-01-05,8175,20-200,35,2020-01-05 17:00:00,,,2020-01-05 17:02:01,2020-01-05 17:01:05,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,SOUTHWORTH STREET
174,2020-01-05,8200,20-201,35,2020-01-05 17:02:00,,,2020-01-05 17:02:56,2020-01-05 17:03:02,PARKING CHECK,Initiated,NO ACTION REQUIRED,PATROL JOHN J MCCONNELL JR,38,SCHOOL STREET
175,2020-01-05,8223,20-202,35,2020-01-05 17:33:00,,,2020-01-05 17:33:37,2020-01-05 17:43:31,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL JOHN J MCCONNELL JR,38,SAND SPRINGS ROAD
176,2020-01-05,8297,20-203,35,2020-01-05 18:14:00,,,,,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL JOHN J MCCONNELL JR,38,N HOOSAC ROAD
177,2020-01-05,8370,20-204,36,2020-01-05 18:23:00,2020-01-05 18:24:52,2020-01-05 18:25:25,2020-01-05 18:35:19,2020-01-05 19:01:21,ROAD CONDITIONS,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,38,GREEN RIVER ROAD
178,2020-01-05,8567,20-205,36,2020-01-05 19:47:00,,,,,ANIMAL CONTROL,Phone,NO ACTION REQUIRED,DISPATCHER LAURIE TUPER,,CUMMINGS AVENUE
179,2020-01-05,8610,20-206,36,2020-01-05 20:41:00,,,2020-01-05 20:41:25,,MOTOR VEHICLE ACCIDENT,911,CITATION - WARNING,PATROL JOHN J MCCONNELL JR,38,MAIN STREET
180,2020-01-06,8669,20-207,37,2020-01-06 00:09:00,,,2020-01-06 00:09:59,2020-01-06 00:15:56,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROLMAN SCOTT SKORUPSKI,32,MAIN STREET
181,2020-01-06,8732,20-211,37,2020-01-06 03:39:00,,,2020-01-06 03:39:28,2020-01-06 03:39:34,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,SIMONDS ROAD
182,2020-01-06,8754,20-213,37,2020-01-06 07:03:00,,,,,SYSTEM TROUBLE,911,SERVICES RENDERED,MICHAEL STRIZZI,,SIMONDS ROAD
183,2020-01-06,8786,20-214,37,2020-01-06 07:22:00,2020-01-06 14:26:19,,2020-01-06 14:26:29,2020-01-06 14:35:57,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,"38, 34",COLD SPRING ROAD
184,2020-01-06,8812,20-215,37,2020-01-06 07:43:00,,,,2020-01-06 07:43:58,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KALVIN DZIEDZIAK,38,COLD SPRING ROAD
185,2020-01-06,8840,20-216,37,2020-01-06 07:45:00,2020-01-06 14:45:39,,2020-01-06 14:45:50,2020-01-06 15:06:13,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,"38, 34",GALE ROAD
186,2020-01-06,8865,20-217,37,2020-01-06 08:11:00,2020-01-06 15:09:03,,2020-01-06 15:09:08,2020-01-06 15:24:30,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,"38, 38",CHURCH STREET
187,2020-01-06,8892,20-219,37,2020-01-06 08:44:00,,,2020-01-06 08:44:40,2020-01-06 08:45:01,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,38,ELM STREET
188,2020-01-06,8919,20-221,38,2020-01-06 09:05:00,,,,2020-01-06 09:06:14,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KALVIN DZIEDZIAK,38,N HOOSAC ROAD
189,2020-01-06,8956,20-223,38,2020-01-06 09:30:00,,,,2020-01-06 09:30:49,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KALVIN DZIEDZIAK,38,NORTH STREET
190,2020-01-06,8976,20-224,38,2020-01-06 09:33:00,,,,2020-01-06 09:36:16,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,38,SPRING STREET
191,2020-01-06,8996,20-225,38,2020-01-06 09:38:00,,,,2020-01-06 09:41:18,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,38,PARK STREET
192,2020-01-06,9016,20-226,38,2020-01-06 09:43:00,,,,2020-01-06 09:44:52,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KALVIN DZIEDZIAK,38,HAWTHORNE ROAD
193,2020-01-06,9043,20-227,38,2020-01-06 09:51:00,,,,2020-01-06 09:52:50,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL KALVIN DZIEDZIAK,38,SABIN DRIVE
194,2020-01-06,9066,20-228,39,2020-01-06 10:00:00,,,,2020-01-06 10:29:54,MOTOR VEHICLE STOP,Initiated,BUILDING CHECKED/SECURED,PATROL KALVIN DZIEDZIAK,"38, 69, 40",COLD SPRING ROAD
195,2020-01-06,9161,20-230,39,2020-01-06 10:37:00,,,,2020-01-06 10:37:42,PARKING CHECK,Phone,BUILDING CHECKED/SECURED,PATROL KALVIN DZIEDZIAK,38,KEEP HILL ROAD
196,2020-01-06,9184,20-231,39,2020-01-06 10:41:00,,,2020-01-06 10:41:59,2020-01-06 10:43:30,BUILDING CHECK,Other,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,CHURCH STREET
197,2020-01-06,9210,20-232,39,2020-01-06 10:41:00,2020-01-06 10:50:40,,2020-01-06 10:51:04,2020-01-06 10:51:48,TRAFFIC CONTROL,Initiated,PATROL ADVISED,PATROL BRAD SACCO,"34, 34, 34",STRATTON ROAD
198,2020-01-06,9241,20-233,39,2020-01-06 10:44:00,,,2020-01-06 10:44:23,2020-01-06 10:45:36,BUILDING CHECK,Other,PATROL ADVISED,PATROL BRAD SACCO,34,STRATTON ROAD
199,2020-01-06,9265,20-234,40,2020-01-06 10:47:00,,,2020-01-06 10:47:24,2020-01-06 10:47:39,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,N HOOSAC ROAD
200,2020-01-06,9295,20-235,40,2020-01-06 10:49:00,,,2020-01-06 10:49:37,2020-01-06 10:50:22,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,34,LONGVIEW TERRACE
201,2020-01-06,9320,20-236,40,2020-01-06 10:53:00,,,2020-01-06 10:53:53,2020-01-06 10:54:58,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,34,HARWOOD STREET
202,2020-01-06,9345,20-237,40,2020-01-06 10:55:00,,,2020-01-06 10:55:15,2020-01-06 10:56:07,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,34,FRENIER AVENUE
203,2020-01-06,9370,20-238,40,2020-01-06 10:57:00,2020-01-06 10:58:23,,2020-01-06 10:58:35,2020-01-06 11:21:55,FINGERPRINTING,Walk-In,SERVICES RENDERED,MICHAEL STRIZZI,38,SIMONDS ROAD
204,2020-01-06,9401,20-239,41,2020-01-06 11:13:00,,,2020-01-06 12:15:38,2020-01-06 11:20:02,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,34,GALE ROAD
205,2020-01-06,9423,20-240,41,2020-01-06 11:45:00,,,2020-01-06 11:45:32,2020-01-06 11:57:34,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL BRAD SACCO,34,HANCOCK ROAD
206,2020-01-06,9496,20-241,41,2020-01-06 12:05:00,2020-01-06 12:06:38,,2020-01-06 12:06:43,2020-01-06 12:23:08,FINGERPRINTING,Walk-In,SERVICES RENDERED,MICHAEL STRIZZI,38,SIMONDS ROAD
207,2020-01-06,9523,20-242,41,2020-01-06 12:25:00,,,,2020-01-06 12:31:45,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL BRAD SACCO,34,GREEN RIVER ROAD
208,2020-01-06,9594,20-244,41,2020-01-06 12:32:00,,,2020-01-06 12:32:23,2020-01-06 12:37:11,MOTOR VEHICLE STOP,Initiated,NO ACTION REQUIRED,CHIEF KYLE J JOHNSON,33,GALE ROAD
209,2020-01-06,9691,20-246,41,2020-01-06 12:50:00,,,2020-01-06 12:50:11,2020-01-06 13:09:08,MOTOR VEHICLE STOP,Initiated,CRIMINAL COMPLAINT,PATROL BRAD SACCO,67,COLD SPRING ROAD
210,2020-01-06,9799,20-247,42,2020-01-06 13:49:00,2020-01-06 13:52:29,2020-01-06 13:51:50,2020-01-06 13:54:47,2020-01-06 14:03:16,MOTOR VEHICLE ACCIDENT,911,INVESTIGATED / REPORT TAKEN,MICHAEL STRIZZI,"38, 37k",FIELD ROAD
211,2020-01-06,9885,20-249,42,2020-01-06 15:06:00,,,2020-01-06 15:07:09,2020-01-06 15:18:33,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,COLE AVENUE
212,2020-01-06,9906,20-250,42,2020-01-06 15:15:00,,,,2020-01-06 15:28:06,MOTOR VEHICLE STOP,Initiated,CRIMINAL COMPLAINT,PATROL BRAD SACCO,"34, 25, 39",FIELD ROAD
213,2020-01-06,9997,20-251,42,2020-01-06 15:18:00,,,,2020-01-06 15:26:44,PARKING CHECK,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,PARK STREET
214,2020-01-06,10021,20-252,43,2020-01-06 15:25:00,,,2020-01-06 15:25:16,2020-01-06 15:36:13,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,SPRING STREET
215,2020-01-06,10043,20-253,43,2020-01-06 16:30:00,,,,,FOUND/LOST PROPERTY,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,,BEE HILL ROAD
216,2020-01-06,10090,20-254,43,2020-01-06 17:30:00,,,2020-01-06 17:30:22,2020-01-06 17:30:36,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,SOUTHWORTH STREET
217,2020-01-06,10115,20-255,43,2020-01-06 17:39:00,,,,2020-01-06 17:40:16,PARKING CHECK,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,SCHOOL STREET
218,2020-01-06,10136,20-256,43,2020-01-06 17:49:00,,,,2020-01-06 17:50:35,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,NORTH STREET
219,2020-01-06,10162,20-257,43,2020-01-06 18:19:00,2020-01-06 18:21:02,2020-01-06 18:22:53,2020-01-06 18:27:23,2020-01-06 18:33:16,DISTURBANCE,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,"38, 31",ADAMS ROAD
220,2020-01-06,10212,20-258,43,2020-01-06 22:01:00,,,,2020-01-06 22:03:41,SUSPICIOUS MOTOR VEHICLE,Initiated,LOG ENTRY REQUEST,SERGEANT DAVID R LEMIEUX,31,MAIN STREET
221,2020-01-06,10270,20-260,44,2020-01-06 23:42:00,2020-01-06 23:45:44,2020-01-06 23:45:54,,,9-1-1 ABANDONED CALL,911,SERVICES RENDERED,ALL EQUIPMENT POLICE DEPARTMENT,"31, 32",MAIN STREET
222,2020-01-07,10328,20-261,44,2020-01-07 00:24:00,,,2020-01-07 00:24:35,,MOTOR VEHICLE STOP,Initiated,BUILDING CHECKED/SECURED,PATROLMAN SCOTT SKORUPSKI,32,NORTH STREET
223,2020-01-07,10399,20-262,44,2020-01-07 02:33:00,,,2020-01-07 02:34:34,2020-01-07 02:35:04,SUSPICIOUS MOTOR VEHICLE,Initiated,VEHICLE TOWED,PATROLMAN SCOTT SKORUPSKI,32,MAIN STREET
224,2020-01-07,10454,20-263,44,2020-01-07 03:45:00,,,2020-01-07 03:45:25,2020-01-07 03:45:36,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,SIMONDS ROAD
225,2020-01-07,10477,20-264,44,2020-01-07 05:59:00,2020-01-07 06:00:31,2020-01-07 06:00:49,2020-01-07 06:04:04,2020-01-07 06:06:58,ALARM,911,ALARM FALSE,PATROL ANTHONY M DUPRAT,"31, 32",CHURCH STREET
226,2020-01-07,10520,20-265,45,2020-01-07 07:18:00,2020-01-07 14:39:11,,2020-01-07 14:40:26,2020-01-07 14:40:26,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,"36, 36, 33, 33",COLD SPRING ROAD
227,2020-01-07,10563,20-266,45,2020-01-07 07:30:00,,,2020-01-07 07:36:40,,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL TANIA HERNANDEZ,36,COLD SPRING ROAD
228,2020-01-07,10640,20-267,45,2020-01-07 07:39:00,2020-01-07 15:07:11,2020-01-07 15:07:16,2020-01-07 15:18:37,2020-01-07 15:18:37,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,"31, 38",GALE ROAD
229,2020-01-07,10668,20-2639,45,2020-01-07 08:12:00,,,2020-01-07 08:39:13,,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL TANIA HERNANDEZ,36,COLE AVENUE
230,2020-01-07,10689,20-271,45,2020-01-07 08:17:00,,,,,9-1-1 TEST CALL,911,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",,SIMONDS ROAD
231,2020-01-07,10713,20-270,45,2020-01-07 08:18:00,2020-01-07 15:05:37,2020-01-07 15:05:44,2020-01-07 15:16:09,2020-01-07 15:16:09,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,"31, 32",CHURCH STREET
232,2020-01-07,10744,20-272,45,2020-01-07 08:42:00,,,,2020-01-07 08:43:11,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,ELM STREET
233,2020-01-07,10772,20-273,46,2020-01-07 08:46:00,,,2020-01-07 08:46:21,2020-01-07 08:47:38,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,N HOOSAC ROAD
234,2020-01-07,10801,20-274,46,2020-01-07 08:50:00,,,2020-01-07 08:50:34,,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,N HOOSAC ROAD
235,2020-01-07,10839,20-275,46,2020-01-07 09:22:00,,,2020-01-07 09:23:03,2020-01-07 09:24:14,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,HAWTHORNE ROAD
236,2020-01-07,10864,20-276,46,2020-01-07 09:27:00,,,,2020-01-07 09:29:30,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,COLD SPRING ROAD
237,2020-01-07,10891,20-277,47,2020-01-07 09:56:00,,,,2020-01-07 09:57:21,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",31,COLD SPRING ROAD
