,date,change_idx,log_num,pdf_page,call_datetime,disp_datetime,enrt_datetime,arvd_datetime,clrd_datetime,call_reason,call_type,call_action,call_taker,responding_units,street,narrative
90,2020-01-03,4303,20-99,19,2020-01-03 09:41:00,,,2020-01-03 09:42:04,2020-01-03 09:42:34,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,LONGVIEW TERRACE,Narrative: checked Narrative: done Narrative: Checked
91,2020-01-03,4329,20-102,19,2020-01-03 09:48:00,,,,,ASSIST OTHER AGENCY,Phone,LOG ENTRY REQUEST,"PATROL DAVID JENNINGS, D",,SIMONDS ROAD,Narrative: Power outage all over town. Nat Grid said ETA be back to online is between 1100-1130.
92,2020-01-03,4369,20-100,20,2020-01-03 09:50:00,,,2020-01-03 09:50:18,2020-01-03 09:59:41,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL TANIA HERNANDEZ,36,MAIN STREET,G
93,2020-01-03,4441,20-101,20,2020-01-03 09:50:00,,,2020-01-03 09:50:48,2020-01-03 09:56:05,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL BRAD SACCO,34,HANCOCK ROAD,M
94,2020-01-03,4513,20-104,20,2020-01-03 10:17:00,,,,,ASSIST OTHER AGENCY,911,CITATION,"PATROL DAVID JENNINGS, D",,SIMONDS ROAD,Narrative: Doing a track repair that has an open flame. Could give off a lot of smoke. CITATION WARNING
95,2020-01-03,4553,20-105,20,2020-01-03 10:40:00,,,2020-01-03 10:40:43,2020-01-03 10:46:00,MOTOR VEHICLE STOP,Initiated,VEHICLE TOWED,PATROL BRAD SACCO,34,NEW ASHFORD ROAD,F
96,2020-01-03,4623,20-106,20,2020-01-03 10:52:00,,,,2020-01-03 10:57:53,MOTOR VEHICLE STOP,Initiated,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,34,GREEN RIVER ROAD,D
97,2020-01-03,4698,20-108,20,,,,2020-01-03 11:22:14,2020-01-03 11:27:06,ROAD CONDITIONS,Other,PATROL ADVISED,PATROL BRAD SACCO,34,GALE ROAD,6
98,2020-01-03,4714,20-109,21,2020-01-03 11:57:00,,,2020-01-03 11:57:50,2020-01-03 12:07:16,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL BRAD SACCO,34,MAIN STREET,M
99,2020-01-03,4786,20-110,21,2020-01-03 12:16:00,,,2020-01-03 12:16:38,2020-01-03 12:22:05,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL BRAD SACCO,34,COLD SPRING ROAD,M
100,2020-01-03,4860,20-111,21,2020-01-03 12:39:00,,,2020-01-03 12:39:07,2020-01-03 12:45:32,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL BRAD SACCO,34,COLD SPRING ROAD,A
101,2020-01-03,4906,01201-6799,21,,,,,,DISABLED M V,911,PEACE RESTORED,DISPATCHER CHRISTINE LEMOINE,,HOPPER ROAD,A
102,2020-01-03,4925,01201-6799,21,,,,,,SERVE SUMMONS,Initiated,ARREST (S),PATROL JOHN J MCCONNELL JR,,TORREY WOODS ROAD,M
103,2020-01-03,4931,20-112,21,2020-01-03 12:53:00,,,2020-01-03 12:54:01,2020-01-03 12:58:12,MOTOR VEHICLE STOP,Initiated,NO ACTION REQUIRED,PATROL BRAD SACCO,34,TACONIC TRAIL,Narrative: Vehicle came back with no inspection status. Vehicle was inspected and vin was verified on the sticker. Owners were advised to contact the have RMV to the status taken care of.
104,2020-01-03,5028,20-113,21,2020-01-03 13:11:00,,,,2020-01-03 13:19:47,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL BRAD SACCO,34,MAIN STREET,M
105,2020-01-03,5101,20-114,22,2020-01-03 13:23:00,,,2020-01-03 13:23:28,2020-01-03 13:23:42,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,CHURCH STREET,2
106,2020-01-03,5123,20-115,22,2020-01-03 14:07:00,,,,2020-01-03 14:14:06,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL BRAD SACCO,34,COLD SPRING ROAD,M
107,2020-01-03,5194,20-116,22,2020-01-03 14:38:00,,,2020-01-03 14:38:55,2020-01-03 14:44:06,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL BRAD SACCO,34,NEW ASHFORD ROAD,F
108,2020-01-03,5265,20-118,22,2020-01-03 15:17:00,,,2020-01-03 15:17:30,2020-01-03 15:23:37,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SPRING STREET,Narrative: 01/03/2020 1517 Start -
109,2020-01-03,5291,20-119,22,2020-01-03 15:19:00,,,2020-01-03 15:20:16,2020-01-03 15:22:59,PARKING CHECK,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,PARK STREET,9
110,2020-01-03,5312,20-120,22,2020-01-03 16:30:00,,,2020-01-03 16:30:25,2020-01-03 16:30:58,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,32,SOUTHWORTH STREET,Narrative: Checked Area.
111,2020-01-03,5336,20-121,23,2020-01-03 16:32:00,,,,2020-01-03 16:32:58,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SCHOOL STREET,Narrative: 01/03/2020 1632 - no violations Narrative: Checked
112,2020-01-03,5367,20-122,23,2020-01-03 17:31:00,,,2020-01-03 17:31:31,2020-01-03 17:32:58,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,31,NORTH STREET,Narrative: Checked Area.
113,2020-01-03,5393,20-123,23,2020-01-03 19:43:00,2020-01-03 19:59:26,2020-01-03 19:59:27,2020-01-03 20:02:25,2020-01-03 20:29:11,MOTOR VEHICLE ACCIDENT,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,"34, 31",PETERSBURG ROAD,"Narrative: Party, not familiar with area, has struck a telephone pole on Petersburg Rd (Nisson). Not injured. Narrative: National Grid notified of cracked pole #62. Narrative: At Officer's request, Ron notified and in route. Narrative: National Grid on scene. It was determined that the pole damage old and was not caused by this driver. Company to handle at later date. Narrative: Ron on scene. Car 334 transporting female to Cumberland Farms: Mileage 59624.0. Narrative: Arrival at Cumberland Farms: Mileage 59626.7 Refer To Accident: 20-1-AC"
114,2020-01-03,5554,20-126,23,2020-01-03 22:53:00,,,,2020-01-03 22:59:47,MOTOR VEHICLE STOP,Initiated,BUILDING CHECKED/SECURED,SERGEANT DAVID R LEMIEUX,32,N HOOSAC ROAD,D
115,2020-01-04,5638,20-127,24,,,,2020-01-04 00:47:50,2020-01-04 00:48:13,ROAD CONDITIONS,Other,CITATION,PATROLMAN SCOTT SKORUPSKI,32,MAIN ROAD,"Narrative: M/V parked in the parking lot, unoccupied. VEHICLE STOP CITATION WARNING"
116,2020-01-04,5694,20-128,24,,,,2020-01-04 00:51:22,2020-01-04 00:59:24,MOTOR VEHICLE STOP,Initiated,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,30,COLD SPRING ROAD,D
117,2020-01-04,5773,20-129,24,,,,2020-01-04 03:28:23,2020-01-04 03:28:29,ROAD CONDITIONS,Other,MAILED,PATROLMAN SCOTT SKORUPSKI,32,SIMONDS ROAD,D
118,2020-01-04,5791,20-130,24,2020-01-04 08:28:00,,,2020-01-04 08:28:00,2020-01-04 08:29:22,SERVE SUMMONS,Initiated,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,STRATTON ROAD,Narrative: after several attempts for in Summons mailed to defendant hand service. Docket # 2028ROQ0002. Initiated BUILDING CHECK BUILDING CHECKED/SECURED
119,2020-01-04,5830,20-133,24,2020-01-04 09:13:00,,,2020-01-04 09:13:50,2020-01-04 09:14:54,PARKING CHECK,Phone,PATROL ADVISED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD,Narrative: checked Narrative: Checked Area. Narrative: Checked Area.
120,2020-01-04,5856,20-134,25,2020-01-04 09:17:00,,,2020-01-04 09:17:18,2020-01-04 09:17:53,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD,Narrative: checked Narrative: Checked Area.
121,2020-01-04,5882,20-135,25,2020-01-04 09:22:00,,,2020-01-04 09:23:01,2020-01-04 09:23:58,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HARWOOD STREET,Narrative: checked Narrative: checked
122,2020-01-04,5906,20-136,25,2020-01-04 09:24:00,,,2020-01-04 09:24:19,2020-01-04 09:25:01,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,FRENIER AVENUE,Narrative: checked Narrative: checked
123,2020-01-04,5930,20-137,25,2020-01-04 09:30:00,,,2020-01-04 09:30:36,2020-01-04 09:32:05,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,KEEP HILL ROAD,Narrative: Driveway icy Narrative: done Narrative: checked
124,2020-01-04,5958,20-138,25,2020-01-04 09:39:00,,,2020-01-04 09:39:50,2020-01-04 09:41:05,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,DISPATCHER WILLIAM C JENNINGS JR,36,COLD SPRING ROAD,"Narrative: company over, driveway icy Narrative: Checked Narrative: checked"
125,2020-01-04,5988,20-139,26,2020-01-04 09:44:00,,,2020-01-04 09:44:38,2020-01-04 09:45:32,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HAWTHORNE ROAD,Narrative: Driveway icy Narrative: done Narrative: checked
126,2020-01-04,6015,20-140,26,2020-01-04 09:47:00,,,2020-01-04 09:47:24,2020-01-04 09:48:24,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,NORTH STREET,Narrative: done Narrative: Checked Area.
127,2020-01-04,6041,20-141,26,2020-01-04 11:22:00,,,2020-01-04 11:22:15,2020-01-04 11:22:49,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,30,POTTER ROAD,Narrative: checked Narrative: Checked Area. MA 10AN40 parked in driveway.
128,2020-01-04,6071,20-142,26,2020-01-04 11:24:00,,,2020-01-04 11:24:50,2020-01-04 11:25:26,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,30,BAXTER ROAD,6
129,2020-01-04,6091,20-143,26,2020-01-04 11:26:00,,,,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,30,SPRING STREET,3
130,2020-01-04,6111,20-144,27,2020-01-04 11:29:00,2020-01-04 11:33:18,,2020-01-04 11:33:42,2020-01-04 11:39:22,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,"30, 30",STRATTON ROAD,Narrative: checked
131,2020-01-04,6138,20-145,27,2020-01-04 11:32:00,,,2020-01-04 11:32:54,2020-01-04 11:33:03,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,30,STRATTON ROAD,Narrative: checked Narrative: done Narrative: checked
132,2020-01-04,6164,20-390,27,2020-01-04 11:50:00,,,,,SYSTEM TROUBLE,911,LOG ENTRY REQUEST,"PATROL DAVID JENNINGS, D",,SIMONDS ROAD,Narrative: Northampton called about a 911 call they received on 01/04/2020 at 11:50am that went directly to them. When they tried to transfer to Williamstown it went to Framingham.
133,2020-01-04,6213,20-147,27,2020-01-04 12:16:00,,,2020-01-04 12:16:27,2020-01-04 12:22:29,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL BRAD SACCO,30,COLD SPRING ROAD,U
134,2020-01-04,6283,20-148,27,2020-01-04 12:42:00,2020-01-04 12:44:09,,2020-01-04 12:44:14,2020-01-04 12:44:17,LARCENY,Phone,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",37k,WOODLAWN DRIVE,Narrative: CP reports he delievered a cord of wood to a party that gave bad check. Both parties a were advised of their options by LT.
135,2020-01-04,6330,20-150,27,2020-01-04 13:20:00,,,,2020-01-04 13:40:47,MOTOR VEHICLE STOP,Initiated,CRIMINAL COMPLAINT,PATROL BRAD SACCO,53,WILLIAMSTOWN ROAD,H
136,2020-01-04,6421,20-151,28,2020-01-04 15:02:00,,,2020-01-04 15:02:37,2020-01-04 15:03:38,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL KEVIN P GARNER,34,PARK STREET,8
137,2020-01-04,6442,20-152,28,2020-01-04 15:05:00,,,2020-01-04 15:05:48,2020-01-04 15:13:20,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL SHUAN N WILLIAM,32,SPRING STREET,G
138,2020-01-04,6466,20-153,28,2020-01-04 15:09:00,,,2020-01-04 15:09:12,2020-01-04 15:19:05,MOTOR VEHICLE STOP,Initiated,PATROL ADVISED,PATROL BRAD SACCO,30,COLD SPRING ROAD,M
139,2020-01-04,6537,20-154,28,2020-01-04 15:17:00,,,,2020-01-04 15:23:06,MOTOR VEHICLE STOP,Initiated,SERVICES RENDERED,PATROL KEVIN P GARNER,34,HANCOCK ROAD,D
140,2020-01-04,6606,20-155,28,2020-01-04 15:25:00,,,2020-01-04 15:25:42,2020-01-04 15:26:00,TRESPASS,Other,CITATION,PATROL SHUAN N WILLIAM,32,SCHOOL STREET,Narrative: violations 01/04/2020 1525 - no 01/04/2020 1842 no violations - 1533 Initiated MOTOR VEHICLE STOP CITATION WARNING
141,2020-01-04,6640,20-156,28,2020-01-04 20:15:00,,,,,PARKING COMPLAINT,Phone,PATROL ADVISED,PATROL KEVIN P GARNER,34,HANCOCK ROAD,F
142,2020-01-04,6709,20-157,29,2020-01-04 15:34:00,,,2020-01-04 15:34:27,2020-01-04 15:39:27,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL BRAD SACCO,30,NEW ASHFORD ROAD,M
143,2020-01-04,6780,20-159,29,2020-01-04 16:20:00,,,2020-01-04 16:20:27,2020-01-04 16:20:33,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,32,LONGVIEW TERRACE,Narrative: done Narrative: checked
144,2020-01-04,6805,20-160,29,2020-01-04 16:28:00,,,2020-01-04 16:28:12,2020-01-04 16:28:20,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL SHUAN N WILLIAM,32,SOUTHWORTH STREET,Narrative: Checked Area.
145,2020-01-04,6829,20-161,29,2020-01-04 17:08:00,2020-01-04 17:08:00,2020-01-04 17:11:54,2020-01-04 17:15:07,2020-01-04 17:33:40,FOREST WARDEN DISPATCH,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,,COLE AVENUE,"Narrative: Reports large outside fire, now unattended and there are pieces of burning flying paper onto his property. Narrative: FW found illegal burn [cole Ave. Had at Home owner put it He will check back later to make sure it is completely out."
146,2020-01-04,6898,20-163,29,2020-01-04 17:29:00,2020-01-04 17:29:00,2020-01-04 17:31:59,2020-01-04 17:36:52,2020-01-04 17:49:45,MOTOR VEHICLE ACCIDENT,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,34,LAURIE DRIVE,"Narrative: Reports party into the store reporting she Struck a came a deer. Deer is in front of Carpinellos and vehicle (black escape) is parked in Dollar General. Narrative: Mass DOT notified. Will send someone out. Narrative: RP is not the driver that struck and killed deer. She just the damage to her Per ran over carcass, no car. gas attendant, he saw a white SUV with NY plates that possibly hit animal. Unknown who was responsible at this time. Narrative: State just picked up deer"
147,2020-01-04,7007,20-162,30,2020-01-04 17:30:00,,,2020-01-04 17:30:23,2020-01-04 17:36:14,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL SHUAN N WILLIAM,32,BRIDGES ROAD,G
148,2020-01-04,7079,20-164,30,2020-01-04 18:48:00,,,,2020-01-04 18:53:39,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL KEVIN P GARNER,34,NEW ASHFORD ROAD,M
149,2020-01-04,7151,20-165,30,2020-01-04 19:38:00,,,,2020-01-04 19:44:02,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL KEVIN P GARNER,34,NEW ASHFORD ROAD,F
150,2020-01-04,7225,20-167,30,2020-01-04 22:57:00,,,,,B.O.L.O.,Phone,LOG ENTRY REQUEST,SERGEANT PAUL D THOMPSON,,SIMONDS ROAD,Narrative: QJ Bolo for a Blue Subaru Arizona Plate Wife is in and they wanted inform operator of this. hospital to
151,2020-01-04,7265,20-168,31,2020-01-04 23:40:00,,,,2020-01-04 23:44:44,TRAFFIC COMPLAINT,Initiated,SERVICES RENDERED,SERGEANT PAUL D THOMPSON,34,WATER STREET,Narrative: Tow truck blocking main st while loading MV. Narrative: Vehicle towed both lanes back open.
152,2020-01-04,7333,20-169,31,2020-01-04 23:55:00,,,2020-01-04 23:56:12,2020-01-04 23:57:09,SUSPICIOUS MOTOR VEHICLE,Initiated,BUILDING CHECKED/SECURED,PATROLMAN SCOTT SKORUPSKI,32,FIELD ROAD,"Narrative: Two m/v's parked in the parking lot, unoccupied. 01/05/2020 For Date: - Sunday"
153,2020-01-05,7422,20-171,31,2020-01-05 03:52:00,,,2020-01-05 03:52:17,2020-01-05 03:52:24,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,SIMONDS ROAD,4
154,2020-01-05,7444,20-172,31,2020-01-05 05:02:00,,,2020-01-05 05:04:42,2020-01-05 05:06:05,ROAD CONDITIONS,Initiated,TAKEN/REFERRED TO OTHER AGENCY,PATROLMAN SCOTT SKORUPSKI,32,NORTH STREET,"Narrative: Roads are snow covered and slippery, Dispatch to notify DPW."
155,2020-01-05,7477,20-173,31,2020-01-05 09:09:00,2020-01-05 09:14:47,2020-01-05 09:15:02,2020-01-05 09:20:23,2020-01-05 09:23:46,SUSPICIOUS MOTOR VEHICLE,Phone,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,34,WILLIAMSTOWN ROAD,Narrative: Grey Sedan located in parking lot with open trunk. CP is concerned because the trunk to have been all appears open night. Narrative: Vehicle is secure with no signs of damage. Trunk appears to have been left open. Trunk has been shut. Nothing further needed.
156,2020-01-05,7573,20-174,32,2020-01-05 09:26:00,2020-01-05 09:30:44,,2020-01-05 09:30:56,2020-01-05 09:31:53,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROL BRAD SACCO,"34, 34",STRATTON ROAD,3
157,2020-01-05,7599,20-176,32,2020-01-05 09:28:00,2020-01-05 09:35:13,2020-01-05 09:34:04,2020-01-05 09:41:50,2020-01-05 09:45:13,ROAD CONDITIONS,Phone,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,"34, 34, 34",TACONIC TRAIL,Narrative: CP states taconic trail is very icy and needs to be treated. Officer confirm to 0946- Advised MSH Narrative: Road is completely snow covered and icy underneath. Dispatch notified to contact the State.
158,2020-01-05,7663,20-175,32,2020-01-05 09:30:00,,,2020-01-05 09:30:09,2020-01-05 09:30:31,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,34,STRATTON ROAD,Narrative: checked Narrative: Checked Area.
159,2020-01-05,7688,20-177,32,2020-01-05 09:34:00,,,2020-01-05 09:34:54,2020-01-05 09:34:59,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL BRAD SACCO,34,LONGVIEW TERRACE,Narrative: checked Narrative: Checked Area.
160,2020-01-05,7713,20-178,32,2020-01-05 10:01:00,,,2020-01-05 10:01:34,2020-01-05 10:01:44,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,FRENIER AVENUE,Narrative: checked Narrative: Checked Area.
161,2020-01-05,7739,20-179,33,2020-01-05 10:02:00,,,2020-01-05 10:02:17,2020-01-05 10:02:25,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,HARWOOD STREET,Narrative: checked Narrative: Checked Area.
162,2020-01-05,7765,20-180,33,2020-01-05 10:03:00,,,2020-01-05 10:03:54,2020-01-05 10:05:06,ROAD CONDITIONS,Initiated,TAKEN/REFERRED TO OTHER AGENCY,PATROL BRAD SACCO,34,NEW ASHFORD ROAD,Narrative: New ashford rd. and Hancock Rd. to the town line is completely iced over. Green River Rd. also Iced over. Dispach notified to contact State. MSH Advised
163,2020-01-05,7816,20-181,33,2020-01-05 10:05:00,,,2020-01-05 10:05:59,2020-01-05 10:06:18,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,BRYANT STREET,Narrative: checked Narrative: Checked 0232
164,2020-01-05,7842,20-182,33,2020-01-05 10:08:00,,,2020-01-05 10:08:15,2020-01-05 10:08:25,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,N HOOSAC ROAD,Narrative: checked Narrative: Checked 0336
165,2020-01-05,7869,20-183,33,2020-01-05 10:09:00,,,2020-01-05 10:10:12,2020-01-05 10:10:51,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,N HOOSAC ROAD,Narrative: checked Narrative: CHECKED Narrative: Checked 2336 Narrative: Checked 0340
166,2020-01-05,7903,20-184,34,2020-01-05 10:13:00,,,2020-01-05 10:13:47,2020-01-05 10:13:57,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,MCLEAN COURT,Narrative: checked Narrative: Checked 2356 Initiated CHECKED/SECURED
167,2020-01-05,7931,20-185,34,2020-01-05 10:16:00,,,2020-01-05 10:16:33,2020-01-05 10:16:42,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,HAWTHORNE ROAD,Narrative: checked Narrative: Checked Area.
168,2020-01-05,7955,20-186,34,2020-01-05 10:19:00,,,2020-01-05 10:19:59,2020-01-05 10:21:10,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,COLD SPRING ROAD,Narrative: checked Narrative: Checked Area.
169,2020-01-05,7982,20-187,34,2020-01-05 10:29:00,,,2020-01-05 10:29:39,2020-01-05 10:30:21,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,KEEP HILL ROAD,Narrative: checked Narrative: Checked Area.
170,2020-01-05,8010,20-194,34,2020-01-05 12:42:00,,,,2020-01-05 12:54:14,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL BRAD SACCO,34,SIMONDS ROAD,F
171,2020-01-05,8079,20-197,35,2020-01-05 15:42:00,2020-01-05 15:43:33,,2020-01-05 15:46:51,,TRAFFIC COMPLAINT,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,37k,STATE ROUTE 2,"Narrative: Anon. female reports blue Subaru, with NY Plates, parked, blocking the mailbox for over 2 hours. Narrative: Parking ticket issued."
172,2020-01-05,8152,20-199,35,2020-01-05 16:42:00,,,,,9-1-1 TEST CALL,911,SERVICES RENDERED,DISPATCHER LAURIE TUPER,,SIMONDS ROAD,Narrative: All procedures followed.
173,2020-01-05,8175,20-200,35,2020-01-05 17:00:00,,,2020-01-05 17:02:01,2020-01-05 17:01:05,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,SOUTHWORTH STREET,Narrative: Checked 0226
174,2020-01-05,8200,20-201,35,2020-01-05 17:02:00,,,2020-01-05 17:02:56,2020-01-05 17:03:02,PARKING CHECK,Initiated,NO ACTION REQUIRED,PATROL JOHN J MCCONNELL JR,38,SCHOOL STREET,2
175,2020-01-05,8223,20-202,35,2020-01-05 17:33:00,,,2020-01-05 17:33:37,2020-01-05 17:43:31,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL JOHN J MCCONNELL JR,38,SAND SPRINGS ROAD,M
176,2020-01-05,8297,20-203,35,2020-01-05 18:14:00,,,,,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL JOHN J MCCONNELL JR,38,N HOOSAC ROAD,F
177,2020-01-05,8370,20-204,36,2020-01-05 18:23:00,2020-01-05 18:24:52,2020-01-05 18:25:25,2020-01-05 18:35:19,2020-01-05 19:01:21,ROAD CONDITIONS,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,38,GREEN RIVER ROAD,"Narrative: Party reports hitting pothole causing 2 flat tires. Also a reports there is a second vehicle with same issue. Looking for police assistance. Narrative: Mass DOT notified of large pothole. Will send someone out. Narrative: Cone placed in front of pot hole. Dispatch to notify Mass, DOT. First veh. was able to drive from the scene and get his tow. Second veh. out of traffic waiting for his own was own tow service to show up."
178,2020-01-05,8567,20-205,36,2020-01-05 19:47:00,,,,,ANIMAL CONTROL,Phone,NO ACTION REQUIRED,DISPATCHER LAURIE TUPER,,CUMMINGS AVENUE,"Narrative: Reports her yellow lab ""Rory"" missing. Believes she has a collar but not of tags. on, sure Narrative: CP Rory has returned Home. reports Initiated"
179,2020-01-05,8610,20-206,36,2020-01-05 20:41:00,,,2020-01-05 20:41:25,,MOTOR VEHICLE ACCIDENT,911,CITATION - WARNING,PATROL JOHN J MCCONNELL JR,38,MAIN STREET,-
180,2020-01-06,8669,20-207,37,2020-01-06 00:09:00,,,2020-01-06 00:09:59,2020-01-06 00:15:56,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROLMAN SCOTT SKORUPSKI,32,MAIN STREET,3
