,date,change_idx,log_num,pdf_page,call_datetime,disp_datetime,enrt_datetime,arvd_datetime,clrd_datetime,call_reason,call_type,call_action,call_taker,responding_units,street,narrative
94,2019-01-03,4404,19-129,19,2019-01-03 22:34:00,2019-01-03 22:34:30,2019-01-03 22:34:36,2019-01-03 22:39:48,2019-01-03 22:57:19,WELL BEING CHECK,Phone,SERVICES RENDERED,DISPATCHER WILLIAM C JENNINGS JR,31,TORREY WOODS ROAD,"Narrative: MSP requesting a well being check @ location. Female party there is very upset due to earlier accident involving a family member. Narrative: MM), came to the home to stay with For Date: 01/04/2019 - Friday"
95,2019-01-04,4469,19-131,20,2019-01-04 00:13:00,,,2019-01-04 00:13:51,2019-01-04 00:20:16,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROLMAN SCOTT SKORUPSKI,32,WATER STREET,M
96,2019-01-04,4538,19-132,20,2019-01-04 00:51:00,,,,,9-1-1 HANG UP CALL,911,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,,MAIN STREET,"Narrative: Upon answering 911 call dispatch was placed on hold. 911 mapping placed call location Main system at 880 St, Williams College Hopkins Hall. Dispatch contacted Williams College Security who stated they received a emergency call from 53 Hoxsey St, Williams College Milham House, and have sent security officers to investigate. Minutes later Williams College Security informed dispatch that security officers checked out location of emergency call. False Alarm, All clear this at time."
97,2019-01-04,4632,19-134,20,2019-01-04 05:13:00,,,,2019-01-04 05:13:28,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,NORTH STREET,8
98,2019-01-04,4654,19-135,20,2019-01-04 06:55:00,,,2019-01-04 06:55:39,2019-01-04 07:33:12,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,COLD SPRING ROAD,2
99,2019-01-04,4679,19-136,20,2019-01-04 07:37:00,2019-01-04 15:10:39,2019-01-04 15:10:45,2019-01-04 15:11:39,2019-01-04 15:23:41,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,"37k, 31",GALE ROAD,1
100,2019-01-04,4707,19-137,20,2019-01-04 08:15:00,,,,2019-01-04 08:36:52,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,CHURCH STREET,2
101,2019-01-04,4731,19-138,20,2019-01-04 08:20:00,2019-01-04 15:07:52,2019-01-04 15:07:57,2019-01-04 15:12:56,2019-01-04 15:25:05,TRAFFIC CONTROL,Initiated,SERVICES RENDERED,SERGEANT SCOTT E MCGOWAN,"30, 38",COLE AVENUE,5
102,2019-01-04,4758,19-140,20,2019-01-04 09:04:00,,,2019-01-04 09:04:24,2019-01-04 09:05:07,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT PAUL D THOMPSON,37k,N HOOSAC ROAD,Narrative: checked Narrative: Checked S-4 18:47 Narrative: Checked S-4 22:00 Narrative: Checked 0014 Narrative: Checked 0307
103,2019-01-04,4799,19-141,21,2019-01-04 09:07:00,,,2019-01-04 09:07:18,2019-01-04 09:07:30,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,N HOOSAC ROAD,Narrative: CHECKED Narrative: Checked 0318
104,2019-01-04,4827,19-142,21,2019-01-04 09:11:00,,,2019-01-04 09:12:18,2019-01-04 09:16:35,SUSPICIOUS ACTIVITY,Initiated,SERVICES RENDERED,SERGEANT SCOTT E MCGOWAN,30,MAIN STREET,F
105,2019-01-04,4854,19-143,21,2019-01-04 09:15:00,,,2019-01-04 09:15:27,2019-01-04 09:15:42,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,LONGVIEW TERRACE,Narrative: checked Narrative: Checked Area.
106,2019-01-04,4881,19-144,21,2019-01-04 09:19:00,,,2019-01-04 09:19:46,2019-01-04 09:19:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,FRENIER AVENUE,Narrative: checked Narrative: Checked Area.
107,2019-01-04,4908,19-145,22,2019-01-04 09:20:00,,,2019-01-04 09:20:39,2019-01-04 09:20:49,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,HARWOOD STREET,Narrative: chrceked Narrative: Checked Area.
108,2019-01-04,4935,19-148,22,2019-01-04 10:43:00,,2019-01-04 10:51:16,,2019-01-04 11:11:18,ASSIST OTHER AGENCY,Phone,UNABLE TO LOCATE,"PATROL DAVID JENNINGS, D","30, 37k",SAND SPRINGS ROAD,"Narrative: Reports a silver chevy pick up with a brake light out cT plate C173880, unknown direction of travel. Believes the parties in the vehicle are from North Adams. Visible of no less than 4 blocks of heroin in the headliner of the vehicle looking when through the windshield."
109,2019-01-04,5019,19-147,22,2019-01-04 10:45:00,,,2019-01-04 10:45:44,2019-01-04 10:46:21,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,CHURCH STREET,Narrative: checked
110,2019-01-04,5045,19-149,22,2019-01-04 11:19:00,,,2019-01-04 11:19:28,2019-01-04 11:23:28,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,PARK STREET,8
111,2019-01-04,5067,19-150,22,2019-01-04 11:24:00,,,2019-01-04 11:25:05,2019-01-04 11:30:13,PARKING CHECK,Initiated,SERVICES RENDERED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,SPRING STREET,3
112,2019-01-04,5089,19-153,22,2019-01-04 12:58:00,2019-01-04 13:01:24,,2019-01-04 13:01:31,2019-01-04 13:08:33,LICENSE TO CARRY,Walk-In,CRIMINAL COMPLAINT,"PATROL DAVID JENNINGS, D","30, 37k, 34",NORTH STREET,"Narrative: Party in the station to report her ex-boyfriend violated the RO he just received today. Pc for arrest. NAPD checking mothers residents. vehicle NAPD reports the is located at his mother's QMMMB but he is not there. Party was arrested by NAPD and transported to BCHOC. The victim was contacted and advised. S-4 Refer To Summons: 19-2-AR Summons: BOLAND, JAMES R Address: 431 RD WEST ADAMS, MA Age: 34 Charges: VIOLATION OF A PROTECTIVE ORDER"
113,2019-01-04,5217,19-154,23,2019-01-04 13:29:00,,,2019-01-04 13:29:19,2019-01-04 13:30:07,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,COLD SPRING ROAD,7
114,2019-01-04,5242,19-155,23,2019-01-04 13:33:00,,,2019-01-04 13:33:17,2019-01-04 13:33:40,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,COLD SPRING ROAD,Narrative: Checked S$-4 18:17 Narrative: Checked Area.
115,2019-01-04,5272,19-156,23,2019-01-04 13:35:00,,,,,9-1-1 WRONG NUMBER,911,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",,SAND SPRINGS ROAD,Narrative: Telemarketer.
116,2019-01-04,5289,19-157,23,2019-01-04 13:37:00,,,2019-01-04 13:37:44,2019-01-04 13:37:52,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,HAWTHORNE ROAD,Narrative: Checked S-4 18:13 Narrative: Checked Area.
117,2019-01-04,5318,19-158,23,2019-01-04 13:44:00,,,2019-01-04 13:44:33,2019-01-04 13:44:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROLMAN MICHAEL J ZIEMBA Jr,37k,PETERSBURG ROAD,Narrative: Checked S-4 18:37 Narrative: Checked 0216
118,2019-01-04,5347,19-160,24,2019-01-04 14:35:00,,,,,ASSAULT,Phone,LOG ENTRY REQUEST,"PATROL DAVID JENNINGS, D",,GALE ROAD,Narrative: Manager reports a NY HNZ2137 throw a trash bag in their dumpster and would like it logged.
119,2019-01-04,5414,19-161,24,2019-01-04 14:49:00,2019-01-04 14:50:46,2019-01-04 14:51:11,2019-01-04 14:52:47,2019-01-04 14:56:31,ALARM,Phone,ALARM FALSE,"PATROL DAVID JENNINGS, D",30,BAXTER ROAD,"Narrative: Entry/exit front door, there is someone on sight and gave code. wrong pass Narrative: No one at the property upon arrival. No answer after knocking on the door several times. Residence checked and secured, unknown reason for activation."
120,2019-01-04,5479,19-163,24,2019-01-04 15:24:00,,,2019-01-04 15:25:08,2019-01-04 15:29:54,PARKING CHECK,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,PARK STREET,4
121,2019-01-04,5500,19-164,24,2019-01-04 15:25:00,,,2019-01-04 15:25:57,2019-01-04 15:33:24,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,SPRING STREET,4
122,2019-01-04,5522,19-165,24,2019-01-04 16:05:00,2019-01-04 16:05:39,,2019-01-04 16:05:44,2019-01-04 16:26:33,LICENSE TO CARRY,Walk-In,PERMIT ISSUED,DISPATCHER LAURIE TUPER,31,LAURIE DRIVE,Narrative: Party in for LTC.
123,2019-01-04,5551,19-166,24,2019-01-04 16:15:00,2019-01-04 16:26:49,2019-01-04 16:26:54,2019-01-04 16:33:31,2019-01-04 16:51:36,ANIMAL CONTROL,Phone,SERVICES RENDERED,DISPATCHER LAURIE TUPER,31,GREEN RIVER ROAD,Narrative: Reports a dead buck in an ajoining driveway. Removed and disposed of. S-4
124,2019-01-04,5590,19-168,24,2019-01-04 16:52:00,,,2019-01-04 16:52:02,2019-01-04 17:01:14,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL JOHN J MCCONNELL JR,38,WATER STREET,-
125,2019-01-04,5663,01201-3205,25,,,,,,SERVE SUMMONS,Initiated,ARREST (S),CHIEF KYLE J JOHNSON,,ADAMS ROAD,M
126,2019-01-04,5668,19-171,25,2019-01-04 17:16:00,,,,,LARCENY,Phone,LOG ENTRY REQUEST,DISPATCHER LAURIE TUPER,,COLD SPRING ROAD,Narrative: Caller reports the parents of MM) wanted him to larceny report a of $70.00 and 2 $50 gift cards from the gym locker room on 1/2/19. Party just wanted it logged at this time. Spoke with S-4 and will follow up with 37K on monday when he is at his desk with more info on student/parents. NOTHING IN IMC OR REGISTRY FOR VICTIM S-4
127,2019-01-04,5752,19-170,25,2019-01-04 17:22:00,,,2019-01-04 17:22:53,2019-01-04 17:28:27,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL JOHN J MCCONNELL JR,38,MAIN STREET,-
128,2019-01-04,5822,74134-0000,25,,,,,,MOTOR VEHICLE STOP,Initiated,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,ADAMS ROAD,
129,2019-01-04,5823,19-172,25,2019-01-04 17:30:00,,,2019-01-04 17:30:55,2019-01-04 17:32:44,PARKING CHECK,Initiated,NO ACTION REQUIRED,PATROL JOHN J MCCONNELL JR,38,SCHOOL STREET,4
130,2019-01-04,5846,19-173,25,2019-01-04 17:37:00,,,2019-01-04 17:38:12,2019-01-04 17:38:22,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL JOHN J MCCONNELL JR,38,MAIN STREET,Narrative: Checked 0126
131,2019-01-04,5873,19-174,25,2019-01-04 17:52:00,,,2019-01-04 17:52:47,2019-01-04 18:00:16,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL JOHN J MCCONNELL JR,38,N HOOSAC ROAD,F
132,2019-01-04,5948,19-176,25,2019-01-04 18:43:00,,,2019-01-04 18:44:07,2019-01-04 18:46:37,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,DISPATCHER LAURIE TUPER,31,SIMONDS ROAD,Narrative: Checked 0311
133,2019-01-04,5972,19-178,26,2019-01-04 21:49:00,,,2019-01-04 21:50:14,2019-01-04 21:50:31,SUSPICIOUS MOTOR VEHICLE,Initiated,LOG ENTRY REQUEST,PATROL JOHN J MCCONNELL JR,38,NEW ASHFORD ROAD,Narrative: Parked unoccupied. For Date: 01/05/2019 - Saturday
134,2019-01-05,6036,19-181,26,2019-01-05 01:57:00,,,2019-01-05 01:59:15,2019-01-05 02:00:27,SUSPICIOUS MOTOR VEHICLE,Initiated,BUILDING CHECKED/SECURED,PATROLMAN SCOTT SKORUPSKI,32,COLD SPRING ROAD,"Narrative: M/V parked in the parking lot, unoccupied."
135,2019-01-05,6097,19-182,26,2019-01-05 03:33:00,,,,2019-01-05 03:34:47,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,NORTH STREET,7
136,2019-01-05,6120,19-183,26,2019-01-05 05:41:00,,,2019-01-05 05:42:04,2019-01-05 05:44:26,ROAD CONDITIONS,Initiated,SERVICES RENDERED,PATROLMAN SCOTT SKORUPSKI,32,BEE HILL ROAD,"Narrative: Dirt roads are getting slick, Dispatch to notify DPW. Narrative: DPW notified."
137,2019-01-05,6154,19-185,26,2019-01-05 08:29:00,,,,2019-01-05 08:31:10,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,SIMONDS ROAD,Narrative: Checked S-4 21:45 Narrative: Checked 0308
138,2019-01-05,6182,19-186,27,2019-01-05 08:31:00,,,,2019-01-05 08:32:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,N HOOSAC ROAD,Narrative: checked Narrative: Checked S-4 19:26 Narrative: Checked S-4 21:42 Narrative: Checked 2338 Narrative: Checked 0303
139,2019-01-05,6222,19-187,27,2019-01-05 08:34:00,,,,2019-01-05 08:35:24,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,N HOOSAC ROAD,Narrative: Checked S-4 19:22 Narrative: Checked 0315
140,2019-01-05,6251,19-188,27,2019-01-05 06:42:00,,,,2019-01-05 08:42:48,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,LONGVIEW TERRACE,Narrative: checked Narrative: Checked Area.
141,2019-01-05,6277,19-189,27,2019-01-05 08:45:00,,,,2019-01-05 08:45:35,BUILDING CHECK,Other,PATROL ADVISED,"PATROL DAVID JENNINGS, D",34,FRENIER AVENUE,Narrative: checked Narrative: Checked Area.
142,2019-01-05,6303,19-190,27,2019-01-05 08:45:00,,,,2019-01-05 08:46:28,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,N HEMLOCK LANE,Narrative: checked Narrative: Checked Area.
143,2019-01-05,6329,19-191,28,2019-01-05 08:47:00,,,,2019-01-05 08:48:21,BUILDING CHECK,Other,PATROL ADVISED,"PATROL DAVID JENNINGS, D",34,MAIN STREET,Narrative: checked Narrative: Checked 0112
144,2019-01-05,6355,19-192,28,2019-01-05 08:53:00,,,,,PUBLIC RECORDS REQUEST,Other,SERVICES RENDERED,CHIEF KYLE J JOHNSON,,BERLIN ROAD,Narrative: Requesting 18-223-AC / emailed
145,2019-01-05,6375,19-193,28,2019-01-05 09:04:00,,,,2019-01-05 09:06:03,PARKING CHECK,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",34,PARK STREET,3
146,2019-01-05,6396,19-194,28,2019-01-05 09:13:00,,,,2019-01-05 09:32:49,MOTOR VEHICLE STOP,Initiated,CITATION,"PATROL DAVID JENNINGS, D",34,SAND SPRINGS ROAD,Narrative: 0916 Ron's requested/responding
147,2019-01-05,6485,19-195,28,2019-01-05 03:33:00,,,2019-01-05 09:33:00,2019-01-05 11:20:43,ROAD CONDITIONS,Initiated,LOG ENTRY REQUEST,CHIEF KYLE J JOHNSON,,HOXSEY STREET,Narrative: Closed due to B. Gas construction. Access to Spencer Dorm (973 Main St) 23 Hoxsey from Main Street: 29 Hoxsey above access from Walden St.
148,2019-01-05,6533,19-196,28,2019-01-05 09:38:00,,,,2019-01-05 09:46:27,MOTOR VEHICLE STOP,Initiated,CITATION,"PATROL DAVID JENNINGS, D",34,WILLIAMSTOWN ROAD,M
149,2019-01-05,6604,19-197,29,2019-01-05 09:55:00,,,,2019-01-05 10:01:20,PARKING CHECK,Initiated,SERVICES RENDERED,"PATROL DAVID JENNINGS, D",34,SPRING STREET,0
150,2019-01-05,6625,19-198,29,2019-01-05 10:04:00,,,,2019-01-05 10:04:38,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,HAWTHORNE ROAD,Narrative: checked Narrative: Checked Area.
151,2019-01-05,6651,19-202,29,2019-01-05 11:01:00,,,2019-01-05 11:01:00,2019-01-05 11:05:27,LIQUOR LAW VIOLATION,Initiated,SERVICES RENDERED,CHIEF KYLE J JOHNSON,37k,MAIN STREET,Narrative: All alcohol being removed from public view due lapse in to liquor license. Staff advised of consequences of future sales without a valid license. Narrative: Clerk closing the store to go get material to cover coolers. Advised will we check back within the hour for compliance. Narrative: Coolers 1-S with alcohol are covered as required at this time.
152,2019-01-05,6734,19-203,29,2019-01-05 11:48:00,,,,2019-01-05 11:49:02,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,"PATROL DAVID JENNINGS, D",34,COLD SPRING ROAD,Narrative: checked Narrative: Checked Area.
153,2019-01-05,6761,19-204,29,2019-01-05 11:48:00,2019-01-05 11:56:15,2019-01-05 11:51:54,2019-01-05 11:56:59,2019-01-05 12:11:42,WELL BEING CHECK,Phone,INVESTIGATED / REPORT TAKEN,CHIEF KYLE J JOHNSON,"34, 37k, 34",HENDERSON ROAD,Narrative: Brien Center requests check through for NAPD based on some comments she made last night and the meeting with the Brien Center she missed this morning. Refer To Incident: 19-7-OF
154,2019-01-05,6830,19-205,30,2019-01-05 11:51:00,2019-01-05 12:12:17,2019-01-05 12:12:39,2019-01-05 12:17:48,2019-01-05 12:40:35,PARKING COMPLAINT,Phone,SERVICES RENDERED,CHIEF KYLE J JOHNSON,34,SPRING STREET,Narrative: Reports buses have been parked on the street since before 0900 and wishes them ticketed. Advised #34 to check when free.
155,2019-01-05,6875,19-209,30,2019-01-05 14:58:00,,,,,ANIMAL CONTROL,Phone,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,24,N HOOSAC ROAD,"Narrative: station CP at to drop off dog she found in the area of North Hoosac Road/ Cole Ave. 24 pet watch contacted. 1525- Owner contacted, message left on answering machine. 1532- Owner informed dispatch that she has vehicle no and is unable to retrieve dog. Will attempt to find a ride for dog. 1551- Owner unable to Find ride. Will retrieve dog tomorrow morning 01/06/2019. 1630- Dog released to owners friend."
156,2019-01-05,6967,19-210,30,2019-01-05 15:05:00,,,2019-01-05 15:06:18,2019-01-05 15:15:26,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL JOHN J MCCONNELL JR,38,SPRING STREET,6
157,2019-01-05,6989,19-211,30,2019-01-05 15:07:00,,,,2019-01-05 15:10:21,PARKING CHECK,Initiated,SERVICES RENDERED,SERGEANT DAVID R LEMIEUX,31,PARK STREET,1
158,2019-01-05,7010,19-212,30,2019-01-05 15:37:00,2019-01-05 15:43:06,,,2019-01-05 15:43:35,B.O.L.O.,Radio,PATROL ADVISED,PATROL KALVIN DZIEDZIAK,"31, 38",WILLIAMSTOWN ROAD,"Narrative: Bolo out of Cheshire (MSP). Male involved Party in domestic. If seen stop and hold, contact MSP cheshire. PC for arrest. Narrative: Party not at the White Oaks address. MSP advised."
159,2019-01-05,7095,19-213,31,2019-01-05 16:36:00,,,2019-01-05 16:36:59,2019-01-05 16:40:28,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL JOHN J MCCONNELL JR,38,COLD SPRING ROAD,M
160,2019-01-05,7172,19-215,31,2019-01-05 17:30:00,2019-01-05 18:56:28,2019-01-05 18:58:33,2019-01-05 19:09:12,2019-01-05 19:17:13,ASSIST OTHER AGENCY,Phone,UNABLE TO LOCATE,PATROL KALVIN DZIEDZIAK,"31, 38",WHITE OAKS ROAD,Narrative: MSP requesting check of residence for J. Narrative: Party not at the White Oaks address. MSP notified.
161,2019-01-05,7266,19-217,31,2019-01-05 20:06:00,,,2019-01-05 20:06:19,2019-01-05 20:17:08,MOTOR VEHICLE STOP,Initiated,CITATION,PATROL JOHN J MCCONNELL JR,38,COLE AVENUE,M
162,2019-01-05,7336,19-218,31,2019-01-05 21:00:00,,,,,DISTURBANCE,Phone,TAKEN/REFERRED TO OTHER AGENCY,PATROL KALVIN DZIEDZIAK,,COLD SPRING ROAD,"Narrative: Cp reports she was just assaulted by another resident. CP states she was playing cards with some friends of hers (near (RR, the nurses station) when another resident aka MB) into the and changed the station the TV. «came room on CP claims she then went to inform that they were watching the TV and proceeded to change the station back. CP then slapped in the face by was 2102- Sweet Brook advised."
163,2019-01-05,7430,19-220,31,2019-01-05 22:25:00,,,,,ASSIST OTHER AGENCY,Phone,SERVICES RENDERED,PATROL KALVIN DZIEDZIAK,38,MAIN STREET,"Narrative: CP ,who wishes to stay anonymous, reports that a telephone pole located in the area of Dollar General has box it a on that it open and wires are accessible. Pole is said to located on the eastbound side of travel. 2252- Contact attempted with Spectrum, unsuccessful Narrative: Pole #100/8 Main St. Box looks belong to to Cable Co. Box was Closed Cable Co .to be advised."
164,2019-01-05,7525,19-221,32,2019-01-05 23:38:00,,,2019-01-05 23:38:15,2019-01-05 23:43:49,MOTOR VEHICLE STOP,Initiated,CITATION,PATROLMAN SCOTT SKORUPSKI,32,HOXSEY STREET,F
165,2019-01-05,7594,19-222,32,2019-01-05 23:56:00,,,2019-01-05 23:56:15,,MOTOR VEHICLE STOP,Initiated,CITATION - WARNING,PATROL CRAIG A EICHHAMMER,31,HALL STREET,-
166,2019-01-06,7670,19-223,32,2019-01-06 00:16:00,,2019-01-06 00:20:41,2019-01-06 00:23:29,2019-01-06 00:31:34,NOISE COMPLAINT,Phone,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,"31, 32",COLD SPRING ROAD,"Narrative: CP reports noise complaint coming from the area of 1896 House. Cp reports she hear people outside yelling. can Narrative: Approximately forty students outside waiting for the bus to pick them up from a birthday party at the restaurant. Upon arrival bus was also arriving to pick students up. Restaurant also advised owners of the complaint, will keep students inside while waiting for the bus to leave."
167,2019-01-06,7770,19-225,32,2019-01-06 03:37:00,,,,,PARKING CHECK,Initiated,SERVICES RENDERED,PATROL CRAIG A EICHHAMMER,31,NORTH STREET,5
168,2019-01-06,7793,19-226,33,2019-01-06 03:55:00,2019-01-06 04:15:56,2019-01-06 04:17:30,2019-01-06 07:09:04,2019-01-06 07:39:51,ROAD CONDITIONS,Phone,SERVICES RENDERED,PATROL ANTHONY M DUPRAT,"32, 31, 36, 32",HENDERSON ROAD,"Narrative: CP possible down, lost. reports tree CP reports power Narrative: 32 reports top half of pole broken dispatch to notify National Grid. Narrative: National Grid Notified, will call back with ETA, ‘ Narrative: National Grid ons cene. Narrative: Verizon on scene. Narrative: Road open."
169,2019-01-06,7872,19-227,33,2019-01-06 07:41:00,,,2019-01-06 07:41:40,2019-01-06 07:42:22,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD,Narrative: checked Narrative: 01/06/2019 2358 Ch ecked S3
170,2019-01-06,7902,19-228,33,2019-01-06 07:44:00,,,2019-01-06 07:44:42,2019-01-06 07:45:55,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HOOSAC ROAD,Narrative: checked Narrative: done Narrative: 01/07/2019 0001 Ch ecked $3 Narrative: 01/07/2019 0437 Checked S3
171,2019-01-06,7942,19-229,33,2019-01-06 07:47:00,,,2019-01-06 07:47:42,2019-01-06 07:48:37,PARKING CHECK,Initiated,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,N HEMLOCK LANE,Narrative: checked Narrative: done Narrative: 01/07/2019 0005 Checked S3
172,2019-01-06,7972,19-230,34,2019-01-06 07:52:00,,,2019-01-06 07:52:47,2019-01-06 07:53:29,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,HAWTHORNE ROAD,Narrative: checked Narrative: Checked 0045
173,2019-01-06,7997,19-231,34,2019-01-06 07:56:00,,,2019-01-06 07:57:15,2019-01-06 07:57:54,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,PATROL TANIA HERNANDEZ,36,COLD SPRING ROAD,Narrative: done Narrative: Checked 0247
174,2019-01-06,8023,19-232,34,2019-01-06 09:18:00,,,2019-01-06 09:18:37,2019-01-06 09:18:51,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,FRENIER AVENUE,Narrative: checked Narrative: Checked 0154
175,2019-01-06,8049,19-233,34,2019-01-06 09:19:00,,,2019-01-06 09:19:17,2019-01-06 09:19:34,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,HARWOOD STREET,Narrative: checked Narrative: Checked 0156
176,2019-01-06,8075,19-235,34,2019-01-06 09:39:00,,,2019-01-06 09:39:34,2019-01-06 09:40:39,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,DISPATCHER LAURIE TUPER,30,LONGVIEW TERRACE,Narrative: checked Narrative: Checked 0102
177,2019-01-06,8101,19-236,35,2019-01-06 09:50:00,,,2019-01-06 09:50:18,2019-01-06 09:52:34,BUILDING CHECK,Other,BUILDING CHECKED/SECURED,SERGEANT SCOTT E MCGOWAN,30,MAIN STREET,Narrative: 1510 - checked Narrative: done Narrative: 01/06/2019 2345 Checked $3
178,2019-01-06,8133,19-240,35,2019-01-06 13:01:00,2019-01-06 13:03:26,2019-01-06 13:03:43,2019-01-06 13:06:59,2019-01-06 13:33:17,WELL BEING CHECK,Phone,INVESTIGATED / REPORT TAKEN,"PATROL DAVID JENNINGS, D","30, 36",BULKLEY STREET,Narrative: CP reports receiving suicidal text messages from her mother about a half hour ago. Refer To Incident: 19-10-OF
